SIP_ID,Date,rm_id,client_id,SIP_Status,SIP_Amount
SIP_001060,2026-06-18,RM_0045,CL_00318,Active,22600.82
SIP_005364,2026-05-23,RM_0009,CL_00688,Active,42031.77
SIP_002718,2026-04-06,RM_0027,CL_00864,Stopped,786.14
SIP_004708,2026-06-22,RM_0017,CL_00419,Stopped,15902.88
SIP_003791,2026-04-07,RM_0017,CL_00070,Active,17911.07
SIP_001214,2026-04-25,RM_0031,CL_00332,Active,5255.84
SIP_004048,2026-06-16,RM_0056,CL_00536,Active,15777.5
SIP_001739,2026-06-23,RM_0007,CL_00897,Active,38120.02
SIP_000202,2026-05-27,RM_0004,CL_00088,Stopped,25418.09
SIP_005783,2026-04-06,RM_0017,CL_00016,Paused,47723.48
SIP_000525,2026-06-27,RM_0027,CL_00286,Active,5300.0
SIP_004599,2026-04-13,RM_0021,CL_00311,Paused,27862.37
SIP_001185,2026-06-27,RM_0049,CL_00166,,3135.43
SIP_002615,2026-05-01,RM_0049,CL_00556,Stopped,1215.97
SIP_005293,2026-05-24,RM_0056,CL_00724,Active,7147.46
SIP_002109,2026-04-21,RM_0053,CL_00888,Active,20826.95
SIP_003732,2026-04-11,RM_0053,CL_00220,Paused,43862.7
SIP_004689,2026-05-17,RM_0039,CL_00487,Paused,27481.06
SIP_004853,2026-06-28,RM_0049,CL_00741,Paused,26750.25
SIP_001542,2026-04-22,RM_0012,CL_00451,Stopped,3505.82
SIP_005410,2026-06-26,RM_0002,CL_00433,Paused,26547.92
SIP_005694,2026-04-15,RM_0053,CL_00107,Active,16533.79
SIP_003521,2026-05-09,RM_0015,CL_00008,Active,859.07
SIP_005764,2026-06-19,RM_0064,CL_00036,Active,4955.22
SIP_001191,2026-04-15,RM_0027,CL_00665,Active,7787.3
SIP_003768,2026-05-12,RM_0033,CL_00690,Active,40429.15
SIP_000827,2026-05-27,RM_0037,CL_00785,Active,20463.01
SIP_002231,2026-05-31,RM_0017,CL_00640,Stopped,37009.94
SIP_003704,2026-06-18,RM_0002,CL_00618,Paused,3833.97
SIP_003899,2026-05-19,RM_0057,CL_00308,Active,10344.73
SIP_005102,2026-05-25,RM_0033,CL_00639,Stopped,33024.31
SIP_002639,2026-06-20,RM_0044,CL_00714,Active,11064.28
SIP_001091,2026-04-17,RM_0010,CL_00916,Active,42830.79
SIP_001585,2026-05-21,RM_0017,CL_00058,Active,1137.24
SIP_003116,2026-06-04,RM_0039,CL_00771,Active,2150.86
SIP_005390,2026-06-17,RM_0059,CL_00491,Stopped,49144.73
SIP_002294,2026-06-20,RM_0028,CL_00243,Active,12338.57
SIP_001138,2026-04-29,RM_0006,CL_00381,Stopped,10360.48
SIP_005806,2026-06-29,RM_0058,CL_00466,Paused,37627.82
SIP_004297,2026-04-05,RM_0041,CL_00420,Paused,8428.9
SIP_003219,2026-04-13,RM_0011,CL_00777,Active,3285.64
SIP_003814,2026-05-18,RM_0006,CL_00015,Paused,13363.17
SIP_000603,2026-06-03,RM_0060,CL_00523,Stopped,17444.88
SIP_002941,2026-06-26,RM_0008,CL_00572,Paused,35426.84
SIP_005180,2026-06-03,RM_0004,CL_00728,Active,22488.69
SIP_000609,2026-05-29,RM_0033,CL_00857,Stopped,36819.16
SIP_004643,2026-04-11,RM_0016,CL_00122,Paused,24426.88
SIP_002958,2026-07-04,RM_0028,CL_00145,Active,39544.82
SIP_002774,2026-05-14,RM_0037,CL_00785,Paused,49436.56
SIP_000433,2026-05-25,RM_0015,CL_00813,Paused,10322.17
SIP_004700,2026-06-04,RM_0043,CL_00804,Active,10382.11
SIP_005246,2026-04-22,RM_0043,CL_00482,Active,14701.76
SIP_002387,2026-05-19,RM_0022,CL_00580,Paused,10308.14
SIP_004252,2026-06-19,RM_0033,CL_00540,Active,25145.71
SIP_002915,2026-05-06,RM_0006,CL_00340,Active,13680.35
SIP_000916,2026-05-12,RM_0006,CL_00542,Stopped,23916.88
SIP_003776,2026-04-17,RM_0044,CL_00714,Active,16822.55
SIP_005554,2026-05-27,RM_0002,CL_00084,Stopped,30937.7
SIP_003582,2026-06-30,RM_0060,CL_00388,Active,25275.56
SIP_000621,2026-06-02,RM_0022,CL_00413,Active,12386.36
SIP_000805,2026-05-27,RM_0039,CL_00771,Stopped,48870.35
SIP_005722,2026-05-26,RM_0027,CL_00556,Stopped,25658.71
SIP_005640,2026-05-08,RM_0022,CL_00580,Paused,5762.77
SIP_003352,2026-05-04,RM_0043,CL_00400,Active,7256.93
SIP_003766,2026-04-05,RM_0001,CL_00803,Active,29609.75
SIP_003741,2026-05-31,RM_0056,CL_00236,Active,39168.8
SIP_002547,2026-05-24,RM_0043,CL_00422,Paused,46049.29
SIP_004039,2026-06-11,RM_0028,CL_00549,Active,21856.47
SIP_001705,2026-04-05,RM_0053,CL_00852,Active,31985.41
SIP_001518,2026-06-01,RM_0047,CL_00017,Stopped,24829.92
SIP_003673,2026-05-15,RM_0060,CL_00388,Stopped,7683.57
SIP_004999,2026-05-29,RM_0041,CL_00617,Stopped,33659.5
SIP_002317,2026-04-07,RM_0008,CL_00849,Paused,27367.34
SIP_002536,2026-06-18,RM_0015,CL_00813,Paused,24969.28
SIP_002481,2026-05-09,RM_0022,CL_00669,Active,12339.02
SIP_001099,2026-05-07,RM_0057,CL_00167,Stopped,31593.53
SIP_002515,2026-04-22,RM_0015,CL_00748,Active,17593.54
SIP_000457,2026-04-09,RM_0033,CL_00044,Active,22385.18
SIP_000447,2026-06-15,RM_0037,CL_00368,Active,15297.08
SIP_005717,2026-06-08,RM_0040,CL_00277,Active,25809.21
SIP_004897,2026-05-06,RM_0053,CL_00557,Active,30562.51
SIP_001802,2026-05-28,RM_0033,CL_00066,Paused,27650.35
SIP_005729,2026-04-06,RM_0002,CL_00010,Active,21112.27
SIP_000392,2026-04-06,RM_0056,CL_00536,Active,15034.36
SIP_001944,2026-05-26,RM_0012,CL_00238,Active,18022.09
SIP_004962,2026-06-08,RM_0052,CL_00467,Stopped,26246.06
SIP_005049,2026-05-29,RM_0017,CL_00708,,42591.41
SIP_002166,2026-05-13,RM_0039,CL_00598,Active,3425.41
SIP_002944,2026-05-19,RM_0028,CL_00009,Active,5850.13
SIP_001334,2026-04-17,RM_0053,CL_00220,Stopped,5796.05
SIP_003570,2026-07-01,RM_0008,CL_00212,Stopped,38569.44
SIP_000559,2026-04-27,RM_0039,CL_00658,Active,24056.6
SIP_001300,2026-05-03,RM_0010,CL_00129,Active,30125.62
SIP_001171,2026-05-18,RM_0043,CL_00432,,13587.13
SIP_001177,2026-05-18,RM_0039,CL_00771,Stopped,35133.35
SIP_005161,2026-05-11,RM_0006,CL_00078,Active,11164.85
SIP_005006,2026-05-31,RM_0045,CL_00387,Active,24738.1
SIP_002259,2026-04-27,RM_0027,CL_00503,Paused,30566.94
SIP_004861,2026-05-21,RM_0053,CL_00158,Active,44895.6
SIP_004392,2026-06-05,RM_0001,CL_00750,Active,43501.78
SIP_000677,2026-06-09,RM_0017,CL_00640,Paused,23199.63
SIP_003262,2026-06-06,RM_0027,CL_00399,Active,7511.08
SIP_002346,2026-06-05,RM_0017,CL_00863,Active,33104.76
SIP_000967,2026-04-08,RM_0057,CL_00369,Active,1157.01
SIP_001336,2026-06-29,RM_0052,CL_00251,Stopped,48121.3
SIP_000804,2026-04-10,RM_0039,CL_00760,Stopped,19230.19
SIP_000627,2026-04-19,RM_0045,CL_00587,Stopped,18885.83
SIP_002535,2026-05-26,RM_0028,CL_00061,Paused,22339.31
SIP_004464,2026-06-20,RM_0047,CL_00538,Active,14347.51
SIP_005195,2026-05-29,RM_0022,CL_00669,Active,16899.1
SIP_004824,2026-06-12,RM_0053,CL_00633,Paused,7931.8
SIP_000597,2026-06-04,RM_0041,CL_00086,Active,1955.16
SIP_005091,2026-05-21,RM_0057,CL_00369,Stopped,35565.41
SIP_004151,2026-06-07,RM_0008,CL_00023,Active,22638.1
SIP_005321,2026-05-05,RM_0028,CL_00533,Active,47338.88
SIP_003334,2026-04-09,RM_0040,CL_00181,Stopped,13851.01
SIP_002350,2026-05-20,RM_0017,CL_00336,Active,19795.38
SIP_003148,2026-06-29,RM_0058,CL_00586,Paused,2700.55
SIP_004567,2026-05-03,RM_0002,CL_00534,Stopped,31845.93
SIP_003172,2026-04-13,RM_0037,CL_00113,,4844.05
SIP_004788,2026-05-06,RM_0012,CL_00742,Stopped,8709.59
SIP_004343,2026-05-10,RM_0053,CL_00595,Stopped,38674.26
SIP_004724,2026-04-06,RM_0021,CL_00303,Active,30211.29
SIP_003367,2026-07-04,RM_0049,CL_00764,Active,29865.5
SIP_001646,2026-06-30,RM_0037,CL_00368,Active,24953.49
SIP_003162,2026-04-23,RM_0039,CL_00175,Active,20777.48
SIP_004435,2026-04-25,RM_0028,CL_00325,Paused,26120.12
SIP_003396,2026-05-19,RM_0040,CL_00372,Stopped,6290.37
SIP_001779,2026-06-24,RM_0031,CL_00292,Paused,7533.68
SIP_003554,2026-06-06,RM_0012,CL_00505,Active,37319.4
SIP_000980,2026-05-23,RM_0049,CL_00409,Active,13481.76
SIP_002665,2026-06-12,RM_0059,CL_00491,Active,12327.83
SIP_003572,2026-06-08,RM_0027,CL_00671,Paused,38735.37
SIP_000094,2026-04-15,RM_0015,CL_00195,Stopped,10200.44
SIP_005115,2026-05-18,RM_0039,CL_00156,Stopped,24923.51
SIP_005948,2026-06-07,RM_0033,CL_00259,Stopped,13477.83
SIP_004495,2026-06-15,RM_0056,CL_00460,Paused,41586.08
SIP_005423,2026-04-10,RM_0039,CL_00802,Active,37626.55
SIP_004184,2026-04-12,RM_0041,CL_00656,Active,14596.5
SIP_000274,2026-06-17,RM_0045,CL_00773,Active,33769.45
SIP_004650,2026-05-31,RM_0031,CL_00472,Active,22986.52
SIP_003119,2026-07-04,RM_0006,CL_00796,Paused,5332.95
SIP_005892,2026-06-19,RM_0045,CL_00587,Paused,49248.43
SIP_003647,2026-05-06,RM_0052,CL_00870,Paused,14734.22
SIP_003191,2026-04-07,RM_0039,CL_00760,Paused,4139.86
SIP_001226,2026-06-08,RM_0043,CL_00856,Stopped,19428.07
SIP_002292,2026-05-06,RM_0057,CL_00583,Active,21552.97
SIP_004967,2026-06-07,RM_0004,CL_00560,Stopped,33491.3
SIP_005005,2026-04-09,RM_0002,CL_00316,Paused,48900.57
SIP_004663,2026-04-19,RM_0028,CL_00243,Active,47625.58
SIP_001094,2026-06-06,RM_0049,CL_00360,Stopped,1770.97
SIP_004716,2026-05-20,RM_0012,CL_00685,Paused,47927.29
SIP_000151,2026-06-14,RM_0041,CL_00420,Active,40162.67
SIP_003734,2026-06-21,RM_0041,CL_00589,Active,786.62
SIP_004270,2026-06-10,RM_0033,CL_00784,Active,44243.11
SIP_005107,2026-06-04,RM_0039,CL_00175,Paused,25288.84
SIP_005371,2026-05-09,RM_0009,CL_00269,Stopped,21092.19
SIP_000900,2026-04-11,RM_0001,CL_00390,Stopped,39350.72
SIP_001179,2026-06-09,RM_0040,CL_00715,Active,47278.51
SIP_001122,2026-05-28,RM_0004,CL_00168,Active,13659.59
SIP_001519,2026-05-22,RM_0028,CL_00100,Stopped,32300.62
SIP_000845,2026-05-25,RM_0059,CL_00491,Stopped,12712.16
SIP_004035,2026-06-19,RM_0052,CL_00564,Stopped,13882.05
SIP_000734,2026-05-17,RM_0053,CL_00753,Paused,31577.91
SIP_001362,2026-06-08,RM_0039,CL_00656,Stopped,8206.17
SIP_000529,2026-06-05,RM_0043,CL_00304,Active,34884.96
SIP_000519,2026-04-24,RM_0040,CL_00715,Active,13318.38
SIP_004262,2026-06-16,RM_0015,CL_00437,Active,47368.71
SIP_004551,2026-05-06,RM_0053,CL_00557,Active,7674.92
SIP_000800,2026-07-04,RM_0059,CL_00469,Stopped,29459.56
SIP_005383,2026-04-27,RM_0049,CL_00531,Active,18928.77
SIP_001955,2026-05-04,RM_0057,CL_00752,Paused,32509.14
SIP_005488,2026-05-18,RM_0004,CL_00550,Paused,22822.69
SIP_004159,2026-06-29,RM_0027,CL_00842,Stopped,7117.87
SIP_002020,2026-05-20,RM_0027,CL_00224,Active,12712.52
SIP_003635,2026-07-04,RM_0028,CL_00680,Active,29670.81
SIP_003291,2026-06-08,RM_0008,CL_00212,Active,45798.0
SIP_002962,2026-05-06,RM_0058,CL_00825,Active,16046.93
SIP_001886,2026-07-01,RM_0041,CL_00397,Stopped,1899.03
SIP_003566,2026-06-14,RM_0016,CL_00319,Paused,20223.05
SIP_002523,2026-06-05,RM_0017,CL_00016,Paused,19920.51
SIP_001049,2026-05-25,RM_0053,CL_00770,Active,6643.89
SIP_004688,2026-04-12,RM_0022,CL_00811,Active,15966.05
SIP_004475,2026-04-17,RM_0028,CL_00636,Active,47301.44
SIP_005286,2026-06-23,RM_0039,CL_00874,Active,47593.82
SIP_004660,2026-06-30,RM_0049,CL_00501,Active,4354.07
SIP_000803,2026-04-24,RM_0017,CL_00537,Paused,41693.66
SIP_005868,2026-05-20,RM_0015,CL_00812,Active,33377.1
SIP_005138,2026-04-26,RM_0049,CL_00235,Active,36250.32
SIP_004536,2026-06-20,RM_0057,CL_00298,Paused,17071.04
SIP_003629,2026-04-14,RM_0016,CL_00590,Paused,35527.33
SIP_000802,2026-06-19,RM_0039,CL_00539,Active,46870.28
SIP_000577,2026-04-21,RM_0017,CL_00840,Active,4174.27
SIP_005683,2026-06-29,RM_0006,CL_00078,Active,46126.02
SIP_001911,2026-06-17,RM_0015,CL_00063,Paused,32393.98
SIP_002250,2026-04-11,RM_0035,CL_00584,Paused,49521.83
SIP_004312,2026-04-29,RM_0002,CL_00494,Stopped,12536.71
SIP_001815,2026-04-08,RM_0043,CL_00804,Active,35660.85
SIP_002415,2026-04-27,RM_0021,CL_00048,Active,37713.0
SIP_003849,2026-05-26,RM_0056,CL_00724,Paused,11467.43
SIP_002714,2026-06-16,RM_0012,CL_00893,Stopped,21636.5
SIP_000482,2026-06-12,RM_0035,CL_00308,Paused,38930.35
SIP_004963,2026-04-07,RM_0004,CL_00560,Active,13634.67
SIP_005758,2026-06-27,RM_0004,CL_00088,Active,10188.01
SIP_005981,2026-06-26,RM_0004,CL_00065,Active,10969.33
SIP_005442,2026-05-25,RM_0049,CL_00610,Active,31295.26
SIP_003791,2026-04-07,RM_0017,CL_00070,Active,17911.07
SIP_000787,2026-06-23,RM_0041,CL_00656,Stopped,22040.38
SIP_004964,2026-04-10,RM_0017,CL_00640,Paused,14349.29
SIP_003594,2026-06-18,RM_0001,CL_00803,Paused,40207.54
SIP_003779,2026-04-09,RM_0059,CL_00469,Paused,38254.67
SIP_002402,2026-04-20,RM_0056,CL_00724,Stopped,21179.49
SIP_002306,2026-06-27,RM_0028,CL_00079,Stopped,8812.33
SIP_002611,2026-06-30,RM_0004,CL_00504,Active,33878.87
SIP_005895,2026-05-14,RM_0060,CL_00729,Stopped,6915.09
SIP_001873,2026-04-29,RM_0015,CL_00184,Stopped,48234.01
SIP_005769,2026-05-08,RM_0027,CL_00286,Stopped,40752.34
SIP_001469,2026-05-23,RM_0049,CL_00126,Paused,17806.94
SIP_003930,2026-04-13,RM_0047,CL_00137,Paused,47020.1
SIP_001929,2026-06-20,RM_0006,CL_00825,Paused,11600.84
SIP_005732,2026-05-13,RM_0015,CL_00028,Active,38248.5
SIP_004166,2026-04-14,RM_0035,CL_00914,Stopped,17617.39
SIP_004553,2026-06-23,RM_0056,CL_00194,Stopped,47322.52
SIP_001385,2026-06-06,RM_0001,CL_00554,Active,19941.49
SIP_001232,2026-06-15,RM_0049,CL_00136,Active,28658.37
SIP_001702,2026-05-14,RM_0053,CL_00872,Active,743.37
SIP_005919,2026-06-10,RM_0015,CL_00877,Active,22093.75
SIP_000027,2026-06-03,RM_0043,CL_00233,Active,1415.42
SIP_002732,2026-04-21,RM_0056,CL_00718,Active,48759.55
SIP_002087,2026-06-20,RM_0006,CL_00506,Active,7958.6
SIP_000788,2026-05-30,RM_0012,CL_00455,Stopped,36867.07
SIP_001092,2026-04-17,RM_0041,CL_00086,Active,28764.92
SIP_001965,2026-05-07,RM_0065,CL_00275,Paused,46500.9
SIP_000441,2026-06-03,RM_0007,CL_00819,Active,35759.27
SIP_003645,2026-07-03,RM_0040,CL_00181,Stopped,18451.47
SIP_000895,2026-05-24,RM_0058,CL_00247,Paused,29836.87
SIP_000711,2026-04-28,RM_0039,CL_00874,Stopped,5573.56
SIP_003330,2026-06-22,RM_0015,CL_00720,Paused,34895.98
SIP_000515,2026-07-03,RM_0037,CL_00445,Active,34609.25
SIP_004076,2026-04-13,RM_0041,CL_00617,Active,36698.09
SIP_002131,2026-06-16,RM_0033,CL_00784,Active,39323.87
SIP_002377,2026-04-19,RM_0006,CL_00206,Paused,22556.09
SIP_000247,2026-06-19,RM_0002,CL_00161,Active,25627.73
SIP_002845,2026-05-10,RM_0006,CL_00647,Paused,29365.17
SIP_000096,2026-05-28,RM_0049,CL_00817,Active,39303.18
SIP_003823,2026-06-25,RM_0053,CL_00753,Stopped,1514.06
SIP_001996,2026-04-30,RM_0039,CL_00529,Active,15895.6
SIP_002171,2026-04-16,RM_0010,CL_00436,Stopped,13375.09
SIP_001841,2026-05-29,RM_0053,CL_00888,Active,25795.54
SIP_003798,2026-06-22,RM_0056,CL_00179,Stopped,6050.33
SIP_003365,2026-05-07,RM_0043,CL_00684,Paused,35696.57
SIP_005551,2026-06-12,RM_0049,CL_00508,Active,1907.41
SIP_004136,2026-06-18,RM_0007,CL_00359,Active,22315.3
SIP_000849,2026-05-02,RM_0041,CL_00827,Active,47683.73
SIP_004181,2026-06-08,RM_0028,CL_00083,Active,39002.59
SIP_002254,2026-04-13,RM_0015,CL_00621,Active,38552.76
SIP_004972,2026-05-19,RM_0057,CL_00180,Paused,20181.33
SIP_005432,2026-06-16,RM_0006,CL_00520,Paused,28412.61
SIP_001596,2026-06-25,RM_0037,CL_00890,Paused,37540.48
SIP_003229,2026-05-23,RM_0041,CL_00074,Active,43726.74
SIP_002662,2026-06-19,RM_0058,CL_00247,Stopped,28153.37
SIP_005860,2026-07-01,RM_0027,CL_00149,Paused,10440.35
SIP_005999,2026-05-27,RM_0065,CL_00613,Paused,17410.31
SIP_000708,2026-04-05,RM_0047,CL_00231,Paused,42888.98
SIP_001397,2026-05-04,RM_0006,CL_00078,Stopped,41771.45
SIP_003134,2026-06-17,RM_0015,CL_00437,Active,14791.34
SIP_004816,2026-04-13,RM_0033,CL_00843,Active,41440.94
SIP_005996,2026-07-03,RM_0041,CL_00397,Stopped,41103.22
SIP_002817,2026-04-09,RM_0006,CL_00456,Paused,1543.43
SIP_002563,2026-04-22,RM_0043,CL_00153,Active,17804.0
SIP_003937,2026-04-15,RM_0002,CL_00398,Paused,39957.43
SIP_005425,2026-05-10,RM_0052,CL_00731,Active,10848.52
SIP_004584,2026-05-21,RM_0028,CL_00313,Stopped,17237.42
SIP_005301,2026-05-09,RM_0007,CL_00897,Paused,15834.73
SIP_005221,2026-04-05,RM_0043,CL_00856,,5116.29
SIP_004115,2026-05-30,RM_0045,CL_00587,Paused,25625.23
SIP_001451,2026-05-09,RM_0041,CL_00481,Paused,23597.05
SIP_001724,2026-04-09,RM_0004,CL_00733,Stopped,7804.25
SIP_000502,2026-06-12,RM_0049,CL_00883,Active,30121.63
SIP_005380,2026-07-01,RM_0058,CL_00247,Paused,3073.64
SIP_001207,2026-06-27,RM_0058,CL_00509,Active,24472.81
SIP_002674,2026-04-30,RM_0015,CL_00726,Stopped,26031.51
SIP_003630,2026-05-02,RM_0039,CL_00706,Paused,43555.01
SIP_000324,2026-05-03,RM_0008,CL_00454,Paused,48709.92
SIP_003729,2026-05-07,RM_0040,CL_00152,Stopped,29550.25
SIP_003457,2026-05-29,RM_0017,CL_00757,Stopped,40023.55
SIP_003507,2026-05-01,RM_0004,CL_00453,Paused,49403.85
SIP_005913,2026-04-09,RM_0006,CL_00456,Paused,7976.85
SIP_003789,2026-06-10,RM_0017,CL_00040,Stopped,45651.45
SIP_000795,2026-06-19,RM_0002,CL_00213,Active,6979.53
SIP_003003,2026-05-12,RM_0054,CL_00257,Paused,49900.19
SIP_001425,2026-04-28,RM_0015,CL_00184,Active,41329.34
SIP_000656,2026-05-16,RM_0021,CL_00311,Stopped,17653.06
SIP_005439,2026-04-27,RM_0059,CL_00807,Active,8989.46
SIP_003590,2026-05-14,RM_0033,CL_00612,Active,37072.21
SIP_003097,2026-06-11,RM_0028,CL_00549,Paused,46064.56
SIP_001150,2026-05-19,RM_0037,CL_00113,Paused,21707.65
SIP_000311,2026-05-03,RM_0002,CL_00403,Active,40935.49
SIP_005986,2026-04-15,RM_0033,CL_00367,Stopped,18669.28
SIP_005680,2026-05-01,RM_0001,CL_00750,Stopped,35132.07
SIP_004895,2026-04-05,RM_0033,CL_00666,Paused,15125.07
SIP_000370,2026-04-15,RM_0043,CL_00794,Active,5777.88
SIP_004668,2026-07-01,RM_0053,CL_00497,Active,18426.86
SIP_000489,2026-04-18,RM_0033,CL_00837,Active,36543.5
SIP_002996,2026-05-01,RM_0022,CL_00649,Active,29935.65
SIP_000976,2026-05-09,RM_0002,CL_00581,Active,23308.63
SIP_005539,2026-07-01,RM_0047,CL_00338,Paused,22476.68
SIP_004383,2026-06-26,RM_0060,CL_00676,Stopped,44182.67
SIP_001765,2026-04-11,RM_0001,CL_00283,Active,621.65
SIP_005008,2026-05-11,RM_0058,CL_00266,Active,1535.69
SIP_004654,2026-06-05,RM_0001,CL_00004,Active,8502.64
SIP_000863,2026-04-12,RM_0058,CL_00473,Active,13172.37
SIP_004190,2026-06-18,RM_0045,CL_00318,Active,12746.99
SIP_000956,2026-06-16,RM_0056,CL_00198,Active,48845.06
SIP_003762,2026-06-13,RM_0045,CL_00216,Stopped,23985.33
SIP_002478,2026-07-02,RM_0010,CL_00129,Active,39764.01
SIP_002903,2026-04-11,RM_0001,CL_00750,Paused,35203.61
SIP_004289,2026-04-27,RM_0033,CL_00071,Active,15071.47
SIP_002826,2026-04-24,RM_0004,CL_00668,Active,41196.47
SIP_002227,2026-05-20,RM_0045,CL_00216,Active,22376.48
SIP_002526,2026-06-26,RM_0060,CL_00676,Stopped,41068.84
SIP_000367,2026-05-26,RM_0039,CL_00771,Paused,12548.2
SIP_001196,2026-06-21,RM_0053,CL_00148,Active,13841.0
SIP_000824,2026-06-26,RM_0021,CL_00444,Active,19887.57
SIP_003129,2026-05-06,RM_0049,CL_00764,Active,8281.65
SIP_000572,2026-05-26,RM_0006,CL_00381,Active,29677.44
SIP_003098,2026-06-08,RM_0057,CL_00369,Paused,32181.88
SIP_001547,2026-05-19,RM_0011,CL_00777,Active,7663.79
SIP_002726,2026-05-24,RM_0043,CL_00432,Paused,35373.44
SIP_003419,2026-06-02,RM_0053,CL_00753,Active,42351.72
SIP_003397,2026-05-28,RM_0044,CL_00276,Paused,39025.04
SIP_002493,2026-05-03,RM_0002,CL_00433,Stopped,2855.95
SIP_004867,2026-04-17,RM_0039,CL_00196,Active,4276.46
SIP_000984,2026-04-29,RM_0040,CL_00492,Active,5401.03
SIP_004405,2026-05-02,RM_0004,CL_00493,Paused,19043.42
SIP_000791,2026-06-20,RM_0017,CL_00751,Stopped,46037.57
SIP_004246,2026-05-13,RM_0039,CL_00412,Active,41788.49
SIP_000416,2026-05-26,RM_0041,CL_00589,Active,22574.64
SIP_000869,2026-06-17,RM_0022,CL_00309,Stopped,5315.68
SIP_000044,2026-05-27,RM_0053,CL_00098,Active,21283.41
SIP_001528,2026-04-18,RM_0004,CL_00668,Stopped,11347.05
SIP_003691,2026-06-03,RM_0037,CL_00785,Paused,27243.3
SIP_002843,2026-05-22,RM_0007,CL_00820,Active,12663.22
SIP_005159,2026-06-28,RM_0015,CL_00184,Active,27155.96
SIP_004753,2026-05-12,RM_0033,CL_00253,Paused,34042.45
SIP_005606,2026-06-22,RM_0056,CL_00194,Active,46387.48
SIP_004721,2026-07-04,RM_0004,CL_00504,Active,38225.66
SIP_003155,2026-04-29,RM_0039,CL_00498,Active,17541.79
SIP_005408,2026-05-13,RM_0058,CL_00586,Active,47946.6
SIP_005666,2026-04-23,RM_0001,CL_00477,Paused,4391.6
SIP_002566,2026-05-11,RM_0057,CL_00326,Active,15402.07
SIP_004882,2026-05-23,RM_0045,CL_00576,Active,22149.94
SIP_001748,2026-04-07,RM_0022,CL_00413,Stopped,13435.58
SIP_004130,2026-05-12,RM_0031,CL_00527,Paused,47458.07
SIP_001997,2026-06-17,RM_0017,CL_00486,Paused,40275.43
SIP_001471,2026-04-10,RM_0002,CL_00084,Active,42012.5
SIP_001601,2026-06-28,RM_0006,CL_00456,Active,30660.76
SIP_005154,2026-06-04,RM_0049,CL_00358,Active,27772.34
SIP_002397,2026-04-21,RM_0027,CL_00556,Paused,29920.29
SIP_003556,2026-06-21,RM_0039,CL_00675,Stopped,27798.89
SIP_005537,2026-05-02,RM_0043,CL_00450,Stopped,43464.81
SIP_001786,2026-06-29,RM_0039,CL_00826,Active,23163.01
SIP_001903,2026-06-04,RM_0015,CL_00819,Active,12440.74
SIP_000910,2026-06-22,RM_0059,CL_00876,Stopped,47215.48
SIP_003515,2026-04-18,RM_0009,CL_00174,Active,28348.09
SIP_003404,2026-04-20,RM_0033,CL_00612,Active,27065.85
SIP_000973,2026-05-03,RM_0049,CL_00114,Paused,44610.29
SIP_002647,2026-05-15,RM_0043,CL_00634,Active,2755.99
SIP_001530,2026-06-30,RM_0027,CL_00484,Paused,8642.29
SIP_005784,2026-05-19,RM_0043,CL_00648,Paused,16121.73
SIP_002499,2026-04-14,RM_0022,CL_00899,Active,27638.17
SIP_004872,2026-06-29,RM_0054,CL_00482,Active,39564.98
SIP_004865,2026-07-03,RM_0002,CL_00183,Paused,16245.53
SIP_004456,2026-04-23,RM_0049,CL_00091,Paused,9936.54
SIP_003528,2026-06-22,RM_0045,CL_00318,Active,45984.96
SIP_004307,2026-04-26,RM_0057,CL_00167,Active,13359.38
SIP_004899,2026-04-10,RM_0035,CL_00297,Stopped,37453.37
SIP_003238,2026-06-02,RM_0040,CL_00582,Stopped,6032.9
SIP_005111,2026-05-11,RM_0049,CL_00235,Active,22131.65
SIP_000480,2026-06-18,RM_0049,CL_00526,Stopped,32982.91
SIP_002032,2026-06-04,RM_0027,CL_00864,Stopped,25728.14
SIP_002455,2026-06-21,RM_0043,CL_00450,Active,5530.93
SIP_003467,2026-04-23,RM_0028,CL_00061,,25687.94
SIP_004162,2026-04-09,RM_0002,CL_00433,,16622.33
SIP_001866,2026-05-28,RM_0040,CL_00181,Paused,14981.66
SIP_000085,2026-04-10,RM_0009,CL_00499,Active,38497.86
SIP_005572,2026-05-05,RM_0033,CL_00402,Stopped,3399.4
SIP_003340,2026-05-29,RM_0017,CL_00486,Active,11237.84
SIP_001453,2026-05-14,RM_0043,CL_00172,Paused,29070.21
SIP_001539,2026-06-04,RM_0006,CL_00520,Stopped,42169.65
SIP_002640,2026-05-26,RM_0041,CL_00416,Active,31982.46
SIP_000767,2026-05-03,RM_0057,CL_00700,Stopped,39349.57
SIP_001895,2026-04-17,RM_0017,CL_00419,Active,32624.24
SIP_001687,2026-06-10,RM_0060,CL_00700,Active,42922.51
SIP_004699,2026-04-07,RM_0015,CL_00720,Active,5126.67
SIP_003156,2026-07-02,RM_0040,CL_00611,Stopped,6250.3
SIP_005284,2026-04-26,RM_0015,CL_00813,Paused,12418.94
SIP_004519,2026-07-02,RM_0027,CL_00710,Paused,28517.62
SIP_003831,2026-04-13,RM_0012,CL_00893,Stopped,14692.98
SIP_000373,2026-04-06,RM_0001,CL_00222,Stopped,701.95
SIP_001913,2026-06-05,RM_0039,CL_00053,Active,41466.92
SIP_003877,2026-04-24,RM_0022,CL_00649,Active,27957.96
