Insurance_ID,Date,rm_id,client_id,Insurance_Amount
Insurance_002407,2026-04-28,RM_0001,CL_00546,89098.02
Insurance_002206,2026-04-10,RM_0041,CL_00128,196300.12
Insurance_001319,2026-06-09,RM_0006,CL_00472,104909.55
Insurance_002254,2026-05-29,RM_0037,CL_00364,46129.39
Insurance_000322,2026-05-24,RM_0054,CL_00816,28342.12
Insurance_002404,2026-06-30,RM_0004,CL_00799,16397.9
Insurance_000886,2026-06-13,RM_0043,CL_00781,132147.05
Insurance_001184,2026-05-13,RM_0045,CL_00312,178095.26
Insurance_002408,2026-06-28,RM_0009,CL_00688,188430.41
Insurance_001330,2026-04-25,RM_0043,CL_00851,78866.1
Insurance_000818,2026-06-21,RM_0002,CL_00335,37221.38
Insurance_000771,2026-06-02,RM_0039,CL_00771,75180.23
Insurance_000835,2026-06-27,RM_0033,CL_00747,12474.45
Insurance_001105,2026-05-01,RM_0052,CL_00530,51785.81
Insurance_001672,2026-04-28,RM_0001,CL_00072,166350.38
Insurance_001462,2026-04-26,RM_0010,CL_00532,180633.55
Insurance_002430,2026-04-05,RM_0039,CL_00053,29252.7
Insurance_000592,2026-06-26,RM_0043,CL_00153,147258.45
Insurance_000137,2026-04-18,RM_0021,CL_00048,83035.53
Insurance_001853,2026-06-25,RM_0054,CL_00257,39688.35
Insurance_000843,2026-04-24,RM_0058,CL_00174,14385.41
Insurance_000135,2026-04-07,RM_0027,CL_00884,16737.27
Insurance_001818,2026-06-08,RM_0054,CL_00682,199145.55
Insurance_000276,2026-04-10,RM_0058,CL_00124,16745.62
Insurance_001016,2026-06-28,RM_0045,CL_00034,86726.6
Insurance_001574,2026-05-11,RM_0047,CL_00017,152068.93
Insurance_001977,2026-04-21,RM_0054,CL_00257,25400.54
Insurance_000680,2026-06-13,RM_0041,CL_00420,165845.74
Insurance_001061,2026-04-07,RM_0017,CL_00070,14591.05
Insurance_002330,2026-06-30,RM_0053,CL_00626,81916.55
Insurance_000032,2026-05-10,RM_0053,CL_00131,120879.1
Insurance_001367,2026-06-13,RM_0008,CL_00023,157501.15
Insurance_002118,2026-06-08,RM_0010,CL_00129,157463.77
Insurance_001151,2026-04-10,RM_0015,CL_00752,190380.16
Insurance_002105,2026-06-27,RM_0028,CL_00032,110475.34
Insurance_000010,2026-06-10,RM_0053,CL_00850,166448.3
Insurance_000108,2026-07-01,RM_0008,CL_00023,90220.26
Insurance_002207,2026-05-23,RM_0039,CL_00025,152920.59
Insurance_001886,2026-04-16,RM_0039,CL_00025,161689.14
Insurance_001305,2026-04-16,RM_0037,CL_00695,53942.64
Insurance_000804,2026-04-21,RM_0004,CL_00396,89860.25
Insurance_000618,2026-05-28,RM_0053,CL_00807,30905.29
Insurance_000102,2026-06-17,RM_0052,CL_00845,173016.34
Insurance_002271,2026-06-23,RM_0057,CL_00016,161718.31
Insurance_000684,2026-06-24,RM_0002,CL_00082,27768.31
Insurance_000263,2026-06-17,RM_0043,CL_00172,83164.43
Insurance_001029,2026-04-27,RM_0017,CL_00537,31991.23
Insurance_002097,2026-04-26,RM_0039,CL_00006,132527.52
Insurance_001819,2026-04-22,RM_0054,CL_00896,107110.83
Insurance_001964,2026-04-26,RM_0028,CL_00329,148975.15
Insurance_002483,2026-06-10,RM_0027,CL_00614,57105.84
Insurance_001764,2026-06-20,RM_0035,CL_00261,48675.71
Insurance_001628,2026-04-17,RM_0017,CL_00255,155569.12
Insurance_000299,2026-05-30,RM_0031,CL_00025,27683.43
Insurance_001032,2026-06-23,RM_0053,CL_00753,116217.11
Insurance_001423,2026-06-21,RM_0049,CL_00592,116741.47
Insurance_000585,2026-05-04,RM_0027,CL_00097,168415.13
Insurance_002186,2026-04-20,RM_0047,CL_00596,73882.31
Insurance_000013,2026-06-21,RM_0033,CL_00424,113094.75
Insurance_000056,2026-04-15,RM_0006,CL_00405,28855.12
Insurance_001000,2026-05-26,RM_0017,CL_00317,52009.78
Insurance_002308,2026-05-12,RM_0015,CL_00350,47649.81
Insurance_002212,2026-06-27,RM_0004,CL_00555,38374.62
Insurance_001339,2026-06-06,RM_0002,CL_00642,56113.13
Insurance_000003,2026-06-12,RM_0017,CL_00111,13766.01
Insurance_002243,2026-06-17,RM_0002,CL_00030,189827.43
Insurance_001987,2026-05-23,RM_0037,CL_00445,121201.89
Insurance_000716,2026-06-02,RM_0008,CL_00727,55767.44
Insurance_000532,2026-06-05,RM_0039,CL_00378,147348.57
Insurance_000466,2026-05-29,RM_0043,CL_00648,111231.2
Insurance_001197,2026-04-20,RM_0043,CL_00422,44941.25
Insurance_001736,2026-04-14,RM_0015,CL_00621,84838.25
Insurance_000567,2026-05-29,RM_0002,CL_00403,26717.62
Insurance_002051,2026-04-07,RM_0012,CL_00713,161436.64
Insurance_000893,2026-05-02,RM_0057,CL_00329,31816.84
Insurance_002327,2026-05-31,RM_0060,CL_00388,190240.19
Insurance_001052,2026-04-18,RM_0002,CL_00171,31319.84
Insurance_000573,2026-07-02,RM_0039,CL_00706,75910.32
Insurance_002450,2026-05-30,RM_0028,CL_00352,147748.26
Insurance_000847,2026-05-17,RM_0028,CL_00009,43966.08
Insurance_000751,2026-04-07,RM_0001,CL_00459,71792.5
Insurance_001960,2026-05-04,RM_0027,CL_00503,59235.04
Insurance_001316,2026-05-04,RM_0049,CL_00291,99542.92
Insurance_000884,2026-05-23,RM_0002,CL_00403,186974.21
Insurance_001446,2026-04-30,RM_0054,CL_00298,151106.27
Insurance_002257,2026-04-17,RM_0008,CL_00722,53413.72
Insurance_001875,2026-06-08,RM_0057,CL_00672,30124.12
Insurance_001575,2026-06-14,RM_0016,CL_00321,175464.24
Insurance_001666,2026-05-30,RM_0001,CL_00477,116593.14
Insurance_000401,2026-04-30,RM_0015,CL_00162,98594.53
Insurance_000957,2026-07-01,RM_0027,CL_00087,12472.81
Insurance_001033,2026-04-26,RM_0037,CL_00890,81277.41
Insurance_000515,2026-05-23,RM_0059,CL_00878,175450.14
Insurance_001644,2026-05-25,RM_0001,CL_00650,82526.48
Insurance_001920,2026-05-26,RM_0028,CL_00061,119854.43
Insurance_000775,2026-06-19,RM_0028,CL_00061,194238.18
Insurance_001230,2026-07-04,RM_0012,CL_00455,33369.84
Insurance_002113,2026-05-31,RM_0033,CL_00293,77423.84
Insurance_001030,2026-04-30,RM_0001,CL_00390,191594.29
Insurance_001132,2026-05-19,RM_0045,CL_00216,9844.11
Insurance_002429,2026-04-28,RM_0053,CL_00148,96186.51
Insurance_002188,2026-04-23,RM_0043,CL_00328,87646.27
Insurance_001837,2026-04-08,RM_0008,CL_00722,133235.28
Insurance_000433,2026-06-15,RM_0002,CL_00084,125370.06
Insurance_000388,2026-06-27,RM_0049,CL_00410,151834.87
Insurance_001428,2026-05-12,RM_0027,CL_00864,27219.89
Insurance_001280,2026-06-21,RM_0017,CL_00868,141889.97
Insurance_000318,2026-06-24,RM_0043,CL_00192,110578.02
Insurance_000083,2026-05-09,RM_0053,CL_00850,188156.62
Insurance_001675,2026-05-24,RM_0049,CL_00136,118345.8
Insurance_002074,2026-04-06,RM_0056,CL_00179,128520.31
Insurance_000961,2026-06-14,RM_0037,CL_00414,138251.98
Insurance_002346,2026-06-09,RM_0053,CL_00850,36670.12
Insurance_000673,2026-06-07,RM_0045,CL_00202,12702.61
Insurance_000869,2026-04-14,RM_0058,CL_00021,155625.77
Insurance_001528,2026-06-25,RM_0006,CL_00265,123157.47
Insurance_001426,2026-04-30,RM_0031,CL_00320,60651.75
Insurance_001888,2026-06-21,RM_0027,CL_00502,188446.23
Insurance_001881,2026-05-02,RM_0004,CL_00572,181895.93
Insurance_002083,2026-06-26,RM_0031,CL_00854,146635.44
Insurance_001037,2026-05-30,RM_0056,CL_00179,15891.19
Insurance_000146,2026-05-17,RM_0043,CL_00794,158467.13
Insurance_000350,2026-06-23,RM_0040,CL_00036,44711.85
Insurance_001826,2026-06-28,RM_0033,CL_00190,59541.19
Insurance_002162,2026-05-29,RM_0001,CL_00683,64287.65
Insurance_000986,2026-05-19,RM_0004,CL_00418,7713.47
Insurance_001787,2026-04-12,RM_0039,CL_00736,43400.38
Insurance_001790,2026-06-26,RM_0049,CL_00592,81375.89
Insurance_000022,2026-07-01,RM_0041,CL_00827,175009.98
Insurance_000260,2026-06-03,RM_0008,CL_00019,105287.79
Insurance_001742,2026-06-19,RM_0045,CL_00312,162501.45
Insurance_000364,2026-04-12,RM_0006,CL_00015,112526.85
Insurance_002317,2026-05-03,RM_0028,CL_00522,177950.07
Insurance_001622,2026-05-10,RM_0004,CL_00628,146352.29
Insurance_001684,2026-05-09,RM_0045,CL_00660,122948.35
Insurance_002002,2026-07-04,RM_0021,CL_00103,146861.96
Insurance_000215,2026-06-24,RM_0049,CL_00410,63973.67
Insurance_002381,2026-05-19,RM_0028,CL_00079,76148.03
Insurance_000803,2026-06-01,RM_0057,CL_00752,187911.2
Insurance_002331,2026-04-07,RM_0028,CL_00522,186686.19
Insurance_002437,2026-05-18,RM_0039,CL_00539,175885.08
Insurance_002345,2026-04-14,RM_0053,CL_00888,23297.71
Insurance_001956,2026-05-23,RM_0045,CL_00034,115628.9
Insurance_002096,2026-04-07,RM_0058,CL_00466,157457.35
Insurance_000998,2026-04-09,RM_0049,CL_00114,36662.73
Insurance_001231,2026-05-20,RM_0045,CL_00912,156992.26
Insurance_002444,2026-05-06,RM_0017,CL_00070,8383.67
Insurance_000390,2026-06-21,RM_0017,CL_00705,21452.79
Insurance_000864,2026-07-02,RM_0002,CL_00118,120690.29
Insurance_000503,2026-05-29,RM_0001,CL_00746,109132.12
Insurance_000184,2026-06-09,RM_0035,CL_00663,121876.02
Insurance_001034,2026-04-11,RM_0001,CL_00925,29780.63
Insurance_000834,2026-04-10,RM_0037,CL_00695,55024.43
Insurance_002492,2026-06-28,RM_0039,CL_00744,86024.24
Insurance_001716,2026-05-09,RM_0059,CL_00135,45269.9
Insurance_002151,2026-05-27,RM_0049,CL_00592,105252.82
Insurance_000638,2026-05-30,RM_0028,CL_00313,7378.32
Insurance_001150,2026-06-28,RM_0027,CL_00362,128047.55
Insurance_000672,2026-06-27,RM_0049,CL_00410,88170.66
Insurance_000165,2026-06-01,RM_0002,CL_00642,60774.92
Insurance_001825,2026-05-13,RM_0004,CL_00733,112105.42
Insurance_001648,2026-04-30,RM_0043,CL_00172,181598.88
Insurance_001642,2026-06-07,RM_0063,CL_00422,134326.56
Insurance_001541,2026-06-21,RM_0060,CL_00739,147921.47
Insurance_000908,2026-06-07,RM_0027,CL_00097,166101.05
Insurance_000325,2026-05-26,RM_0033,CL_00869,51413.48
Insurance_000985,2026-04-21,RM_0002,CL_00010,18703.28
Insurance_000755,2026-05-15,RM_0021,CL_00223,147617.33
Insurance_000551,2026-04-08,RM_0012,CL_00505,168918.66
Insurance_000717,2026-06-23,RM_0047,CL_00538,68757.22
Insurance_001361,2026-04-05,RM_0049,CL_00232,39734.91
Insurance_000454,2026-06-14,RM_0053,CL_00005,132861.86
Insurance_001673,2026-05-09,RM_0010,CL_00532,171751.67
Insurance_001869,2026-06-17,RM_0027,CL_00556,18952.46
Insurance_000544,2026-04-22,RM_0058,CL_00508,7197.93
Insurance_001298,2026-04-05,RM_0002,CL_00642,139057.01
Insurance_000584,2026-05-15,RM_0039,CL_00706,11485.61
Insurance_001349,2026-06-11,RM_0049,CL_00166,19638.9
Insurance_000237,2026-05-25,RM_0017,CL_00705,183307.92
Insurance_001067,2026-06-14,RM_0040,CL_00638,178779.8
Insurance_000074,2026-06-08,RM_0041,CL_00169,46829.22
Insurance_001136,2026-04-16,RM_0039,CL_00874,38246.76
Insurance_000396,2026-04-27,RM_0004,CL_00628,163368.06
Insurance_002012,2026-06-15,RM_0028,CL_00061,72467.19
Insurance_001251,2026-04-29,RM_0047,CL_00732,115626.87
Insurance_001708,2026-06-29,RM_0010,CL_00436,181581.77
Insurance_000176,2026-05-09,RM_0031,CL_00292,11767.45
Insurance_001175,2026-05-20,RM_0041,CL_00860,146967.66
Insurance_000023,2026-04-29,RM_0041,CL_00251,111014.04
Insurance_001153,2026-06-07,RM_0039,CL_00025,178081.54
Insurance_000531,2026-04-25,RM_0047,CL_00538,112756.82
Insurance_001720,2026-05-14,RM_0028,CL_00772,12239.85
Insurance_001793,2026-06-03,RM_0053,CL_00852,168255.04
Insurance_001235,2026-07-02,RM_0031,CL_00008,50860.22
Insurance_001822,2026-05-19,RM_0045,CL_00318,62887.72
Insurance_000500,2026-05-25,RM_0028,CL_00100,111192.53
Insurance_000715,2026-04-06,RM_0008,CL_00743,112395.43
Insurance_000891,2026-05-09,RM_0028,CL_00032,140249.44
Insurance_001146,2026-06-26,RM_0012,CL_00455,21454.1
Insurance_001843,2026-04-25,RM_0006,CL_00796,5487.66
Insurance_000925,2026-05-08,RM_0058,CL_00516,47710.55
Insurance_002045,2026-04-19,RM_0002,CL_00398,45031.67
Insurance_002399,2026-05-24,RM_0039,CL_00262,190786.49
Insurance_000469,2026-06-26,RM_0053,CL_00595,58386.55
Insurance_002244,2026-06-09,RM_0004,CL_00396,89068.63
Insurance_002057,2026-06-04,RM_0004,CL_00661,65716.79
Insurance_001856,2026-04-23,RM_0004,CL_00836,44232.67
Insurance_001577,2026-05-16,RM_0053,CL_00850,37269.6
Insurance_000269,2026-05-29,RM_0001,CL_00793,55204.91
Insurance_001867,2026-07-03,RM_0028,CL_00043,12953.22
Insurance_001408,2026-04-09,RM_0006,CL_00012,49467.11
Insurance_000447,2026-04-07,RM_0028,CL_00106,179937.62
Insurance_002495,2026-04-13,RM_0037,CL_00867,89530.1
Insurance_001724,2026-06-16,RM_0058,CL_00247,186972.5
Insurance_000006,2026-04-15,RM_0043,CL_00566,109757.51
Insurance_002329,2026-05-25,RM_0041,CL_00589,61250.27
Insurance_000430,2026-06-28,RM_0044,CL_00151,93636.75
Insurance_000085,2026-04-16,RM_0043,CL_00172,89827.24
Insurance_001679,2026-05-30,RM_0039,CL_00487,89518.28
Insurance_002306,2026-04-23,RM_0041,CL_00656,178116.74
Insurance_001576,2026-06-15,RM_0053,CL_00852,140273.71
Insurance_002351,2026-05-26,RM_0031,CL_00332,63605.74
Insurance_000132,2026-05-04,RM_0008,CL_00727,59625.32
Insurance_001546,2026-04-25,RM_0063,CL_00688,85257.27
Insurance_002077,2026-06-04,RM_0043,CL_00024,28756.75
Insurance_000162,2026-05-23,RM_0006,CL_00520,50696.21
Insurance_002463,2026-05-13,RM_0002,CL_00393,110050.42
Insurance_000320,2026-05-14,RM_0049,CL_00653,156874.97
Insurance_001596,2026-06-24,RM_0015,CL_00394,193386.34
Insurance_002312,2026-05-18,RM_0041,CL_00080,172556.61
Insurance_000770,2026-04-26,RM_0044,CL_00151,17010.1
Insurance_001615,2026-05-18,RM_0001,CL_00051,51171.86
Insurance_001242,2026-05-20,RM_0001,CL_00004,194528.15
Insurance_000734,2026-04-28,RM_0002,CL_00898,19263.52
Insurance_001240,2026-05-07,RM_0028,CL_00313,124648.28
Insurance_000427,2026-06-28,RM_0058,CL_00234,139968.89
Insurance_002465,2026-05-24,RM_0045,CL_00643,153676.82
Insurance_000058,2026-06-15,RM_0058,CL_00673,184451.19
Insurance_001488,2026-07-02,RM_0027,CL_00224,90819.73
Insurance_001279,2026-05-26,RM_0049,CL_00883,42979.67
Insurance_001597,2026-05-24,RM_0057,CL_00326,85538.04
Insurance_000414,2026-05-15,RM_0004,CL_00810,184321.57
Insurance_002389,2026-06-18,RM_0027,CL_00081,146500.53
Insurance_001215,2026-05-18,RM_0035,CL_00595,93937.81
Insurance_002010,2026-06-24,RM_0052,CL_00731,180012.7
Insurance_000725,2026-07-03,RM_0031,CL_00123,10769.66
Insurance_001797,2026-04-09,RM_0021,CL_00300,121619.54
Insurance_000730,2026-04-07,RM_0015,CL_00174,57092.32
Insurance_000702,2026-07-04,RM_0060,CL_00050,41795.67
Insurance_002142,2026-06-18,RM_0017,CL_00397,120103.71
Insurance_002030,2026-05-28,RM_0004,CL_00668,38411.92
Insurance_002457,2026-05-14,RM_0037,CL_00695,181260.84
Insurance_001100,2026-04-18,RM_0057,CL_00248,27981.77
Insurance_002361,2026-04-06,RM_0039,CL_00378,163143.29
Insurance_002054,2026-06-19,RM_0059,CL_00491,6200.82
Insurance_001135,2026-06-12,RM_0045,CL_00290,84158.69
Insurance_000698,2026-04-27,RM_0004,CL_00689,90310.19
Insurance_001591,2026-05-04,RM_0033,CL_00424,199133.03
Insurance_001137,2026-05-03,RM_0039,CL_00242,82451.44
Insurance_001540,2026-06-30,RM_0006,CL_00340,46892.64
Insurance_000838,2026-05-14,RM_0010,CL_00795,134959.2
Insurance_001813,2026-04-20,RM_0015,CL_00763,39101.93
Insurance_001001,2026-04-15,RM_0039,CL_00053,13843.17
Insurance_002274,2026-06-15,RM_0022,CL_00775,55108.58
Insurance_001816,2026-06-13,RM_0037,CL_00695,168653.05
Insurance_001573,2026-05-11,RM_0059,CL_00069,78449.28
Insurance_002182,2026-06-23,RM_0033,CL_00834,19641.13
Insurance_001663,2026-06-18,RM_0015,CL_00013,161263.02
Insurance_001143,2026-04-21,RM_0053,CL_00220,69457.7
Insurance_001661,2026-07-03,RM_0028,CL_00133,13086.99
Insurance_000468,2026-04-25,RM_0012,CL_00451,126169.59
Insurance_000782,2026-07-04,RM_0052,CL_00631,135858.04
Insurance_001610,2026-06-23,RM_0006,CL_00381,65936.96
Insurance_001457,2026-05-01,RM_0056,CL_00194,189546.41
Insurance_001827,2026-06-07,RM_0040,CL_00492,129573.35
Insurance_001171,2026-06-02,RM_0027,CL_00286,126333.7
Insurance_001328,2026-05-02,RM_0041,CL_00613,172851.39
Insurance_000247,2026-05-05,RM_0060,CL_00544,166554.26
Insurance_001077,2026-05-27,RM_0049,CL_00501,95148.2
Insurance_001400,2026-05-19,RM_0049,CL_00302,80291.97
Insurance_001116,2026-05-14,RM_0059,CL_00299,98108.01
Insurance_000839,2026-04-08,RM_0010,CL_00119,142898.08
Insurance_000436,2026-04-12,RM_0001,CL_00855,58748.06
Insurance_001732,2026-05-19,RM_0039,CL_00802,59729.6
Insurance_002239,2026-06-11,RM_0002,CL_00177,9008.81
Insurance_000190,2026-05-29,RM_0045,CL_00687,50072.39
Insurance_002398,2026-05-20,RM_0004,CL_00601,31779.09
Insurance_001998,2026-04-09,RM_0033,CL_00367,40939.89
Insurance_000228,2026-04-24,RM_0033,CL_00843,54806.69
Insurance_001172,2026-06-25,RM_0006,CL_00265,51941.33
Insurance_000477,2026-06-10,RM_0012,CL_00505,111680.06
Insurance_002498,2026-06-13,RM_0002,CL_00200,58349.15
Insurance_000629,2026-05-18,RM_0028,CL_00264,8565.17
Insurance_001792,2026-04-09,RM_0039,CL_00771,184652.48
Insurance_001685,2026-04-24,RM_0006,CL_00506,55251.12
Insurance_000252,2026-04-20,RM_0016,CL_00446,98890.01
Insurance_001219,2026-06-17,RM_0012,CL_00713,123663.96
Insurance_002111,2026-05-21,RM_0027,CL_00484,40594.1
Insurance_000829,2026-04-09,RM_0033,CL_00834,166911.45
Insurance_000667,2026-04-12,RM_0045,CL_00576,22617.04
Insurance_001190,2026-04-07,RM_0040,CL_00644,38481.34
Insurance_001239,2026-04-18,RM_0060,CL_00439,35423.0
Insurance_002084,2026-04-21,RM_0041,CL_00656,36544.82
Insurance_001606,2026-05-18,RM_0016,CL_00474,76982.73
Insurance_001259,2026-06-05,RM_0058,CL_00234,146334.72
Insurance_002337,2026-06-29,RM_0015,CL_00877,139546.79
Insurance_000690,2026-04-06,RM_0047,CL_00518,79820.78
Insurance_001113,2026-04-09,RM_0008,CL_00552,12563.04
Insurance_001191,2026-04-19,RM_0043,CL_00648,113417.68
Insurance_001501,2026-05-19,RM_0040,CL_00571,11805.17
Insurance_001223,2026-06-20,RM_0006,CL_00646,139904.3
Insurance_001970,2026-05-18,RM_0039,CL_00608,163349.29
Insurance_002319,2026-06-02,RM_0056,CL_00616,133843.41
Insurance_000593,2026-04-19,RM_0002,CL_00398,105082.89
Insurance_000625,2026-06-27,RM_0007,CL_00871,18117.89
Insurance_000623,2026-06-02,RM_0040,CL_00274,151647.95
Insurance_001238,2026-05-15,RM_0022,CL_00664,31847.86
Insurance_002473,2026-06-20,RM_0053,CL_00497,21106.28
Insurance_000186,2026-04-22,RM_0058,CL_00543,57692.67
Insurance_002242,2026-06-23,RM_0057,CL_00886,197115.81
Insurance_000527,2026-06-26,RM_0017,CL_00255,194400.01
Insurance_000007,2026-05-02,RM_0060,CL_00523,151481.8
Insurance_001941,2026-04-17,RM_0010,CL_00085,148645.46
Insurance_000530,2026-05-24,RM_0009,CL_00688,126109.38
Insurance_001646,2026-04-13,RM_0004,CL_00504,96695.19
Insurance_001629,2026-06-08,RM_0002,CL_00200,144507.72
Insurance_001177,2026-06-20,RM_0010,CL_00436,116166.22
Insurance_000435,2026-06-05,RM_0057,CL_00248,188806.08
Insurance_001327,2026-05-11,RM_0053,CL_00770,143905.31
Insurance_000345,2026-04-13,RM_0022,CL_00811,27147.29
Insurance_001276,2026-05-15,RM_0021,CL_00444,171839.89
Insurance_001989,2026-04-23,RM_0002,CL_00393,115771.01
Insurance_001218,2026-05-21,RM_0027,CL_00087,127614.86
Insurance_001924,2026-05-03,RM_0045,CL_00660,138544.8
Insurance_001494,2026-05-14,RM_0027,CL_00514,42808.73
Insurance_001015,2026-05-25,RM_0047,CL_00538,147867.47
Insurance_001832,2026-05-26,RM_0022,CL_00026,51727.02
Insurance_000654,2026-05-31,RM_0001,CL_00783,166704.48
Insurance_001455,2026-06-01,RM_0027,CL_00600,107872.45
Insurance_000193,2026-05-09,RM_0004,CL_00555,68924.21
Insurance_001914,2026-05-17,RM_0049,CL_00279,167561.74
Insurance_001203,2026-05-25,RM_0008,CL_00442,38039.11
Insurance_001062,2026-04-18,RM_0021,CL_00303,100051.73
Insurance_002466,2026-06-12,RM_0027,CL_00563,186510.74
Insurance_000097,2026-06-22,RM_0045,CL_00806,55750.56
Insurance_000571,2026-06-19,RM_0004,CL_00504,12008.04
