TGS_ID,Date,rm_id,client_id,TGS_Amount
TGS_000530,2026-06-26,RM_0035,CL_00584,40934.96
TGS_001887,2026-04-13,RM_0043,CL_00579,35970.39
TGS_000941,2026-05-07,RM_0044,CL_00151,18103.33
TGS_002749,2026-04-15,RM_0040,CL_00277,55086.05
TGS_000213,2026-04-25,RM_0049,CL_00114,74770.93
TGS_002751,2026-04-23,RM_0057,CL_00230,40580.29
TGS_001705,2026-06-05,RM_0033,CL_00132,36859.08
TGS_001913,2026-06-12,RM_0027,CL_00399,72718.36
TGS_001099,2026-05-14,RM_0041,CL_00589,70702.94
TGS_001533,2026-06-03,RM_0049,CL_00741,3836.69
TGS_000363,2026-04-09,RM_0022,CL_00089,17352.75
TGS_000387,2026-05-10,RM_0035,CL_00513,19501.89
TGS_000306,2026-06-10,RM_0043,CL_00450,57416.68
TGS_002681,2026-05-23,RM_0043,CL_00480,21718.84
TGS_000991,2026-06-18,RM_0033,CL_00666,9322.69
TGS_000661,2026-06-26,RM_0039,CL_00310,29885.14
TGS_000582,2026-06-29,RM_0015,CL_00792,5675.58
TGS_000194,2026-05-23,RM_0033,CL_00066,18371.37
TGS_000064,2026-04-08,RM_0039,CL_00343,51325.01
TGS_002150,01-06-2026,RM_0008,CL_00727,61723.33
TGS_001858,2026-05-30,RM_0006,CL_00348,63462.81
TGS_002524,2026-06-19,RM_0054,CL_00816,28348.1
TGS_002379,2026-05-08,RM_0067,CL_00577,27004.04
TGS_000552,2026-06-17,RM_0053,CL_00284,1649.15
TGS_000908,2026-04-27,RM_0045,CL_00312,26508.1
TGS_001941,2026-06-14,RM_0027,CL_00527,68123.84
TGS_002660,2026-05-27,RM_0008,CL_00552,70194.83
TGS_000716,2026-05-26,RM_0017,CL_00347,37742.68
TGS_000215,2026-06-16,RM_0022,CL_00519,22703.07
TGS_001311,2026-06-22,RM_0039,CL_00175,2730.01
TGS_002793,2026-04-14,RM_0065,CL_00389,70433.72
TGS_002493,2026-06-08,RM_0047,CL_00596,32308.38
TGS_002602,2026-04-14,RM_0010,CL_00189,47809.07
TGS_001541,14-04-2026,RM_0001,CL_00459,71393.16
TGS_000699,2026-05-10,RM_0002,CL_00010,32809.26
TGS_002174,2026-07-03,RM_0006,CL_00456,48679.25
TGS_002008,2026-05-08,RM_0039,CL_00310,65489.31
TGS_001459,2026-04-30,RM_0044,CL_00198,24908.75
TGS_001094,2026-06-09,RM_0049,CL_00409,47099.33
TGS_002448,2026-04-29,RM_0004,CL_00075,23157.45
TGS_001067,2026-05-10,RM_0039,CL_00885,60878.35
TGS_000105,2026-04-21,RM_0058,CL_00124,74784.53
TGS_001106,2026-07-04,RM_0049,CL_00723,23453.68
TGS_002410,2026-06-07,RM_0060,CL_00700,14110.5
TGS_002770,2026-05-13,RM_0006,CL_00265,68079.31
TGS_002280,2026-05-16,RM_0041,CL_00488,62418.9
TGS_001399,2026-04-15,RM_0002,CL_00601,25983.04
TGS_002809,2026-04-09,RM_0049,CL_00126,23088.96
TGS_001967,13-06-2026,RM_0028,CL_00533,27882.72
TGS_002137,2026-04-05,RM_0053,CL_00753,50023.02
TGS_001063,2026-04-16,RM_0037,CL_00414,11840.04
TGS_001977,2026-04-28,RM_0022,CL_00401,4469.49
TGS_001902,2026-05-14,RM_0043,CL_00422,4685.66
TGS_000733,2026-05-21,RM_0039,CL_00771,55710.7
TGS_001371,2026-05-02,RM_0028,CL_00765,69168.33
TGS_000809,2026-07-01,RM_0015,CL_00193,55561.57
TGS_002573,2026-05-02,RM_0010,CL_00436,46457.06
TGS_000411,2026-06-19,RM_0039,CL_00706,24267.43
TGS_000371,2026-07-02,RM_0001,CL_00051,48469.96
TGS_001889,2026-05-08,RM_0007,CL_00820,11005.75
TGS_002675,2026-04-12,RM_0006,CL_00494,46177.51
TGS_002963,2026-05-14,RM_0006,CL_00647,6153.62
TGS_001662,2026-06-18,RM_0028,CL_00143,43156.23
TGS_001605,2026-06-03,RM_0049,CL_00817,34181.86
TGS_001788,2026-05-29,RM_0001,CL_00477,63541.08
TGS_000578,2026-05-07,RM_0045,CL_00806,12033.86
TGS_000787,2026-06-01,RM_0002,CL_00346,37304.77
TGS_000262,2026-05-26,RM_0060,CL_00700,68952.79
TGS_001296,2026-06-22,RM_0004,CL_00418,50516.02
TGS_001870,25-06-2026,RM_0006,CL_00265,6749.6
TGS_002941,2026-05-31,RM_0058,CL_00247,17497.49
TGS_002248,2026-05-15,RM_0039,CL_00704,26425.21
TGS_002452,2026-06-10,RM_0041,CL_00420,42201.11
TGS_001768,2026-05-26,RM_0057,CL_00548,61390.72
TGS_002572,2026-05-22,RM_0027,CL_00710,31727.75
TGS_000745,2026-07-01,RM_0017,CL_00705,15541.46
TGS_001841,2026-07-04,RM_0039,CL_00786,8865.99
TGS_002694,2026-07-04,RM_0017,CL_00751,47496.36
TGS_001271,2026-05-02,RM_0004,CL_00007,57480.27
TGS_002273,2026-05-06,RM_0039,CL_00156,33856.8
TGS_002234,2026-06-22,RM_0043,CL_00525,40795.69
TGS_000050,2026-07-01,RM_0012,CL_00742,41266.55
TGS_002434,2026-04-24,RM_0004,CL_00810,64140.17
TGS_001274,09-06-2026,RM_0040,CL_00052,22282.1
TGS_000514,2026-06-07,RM_0049,CL_00723,34924.83
TGS_001729,2026-06-18,RM_0043,CL_00624,38641.0
TGS_000384,2026-04-26,RM_0049,CL_00635,35013.43
TGS_001209,2026-04-10,RM_0041,CL_00324,58727.75
TGS_001962,2026-05-07,RM_0009,CL_00250,14670.35
TGS_000139,24-04-2026,RM_0043,CL_00856,52095.26
TGS_001653,2026-05-14,RM_0022,CL_00811,3475.42
TGS_001265,2026-06-02,RM_0041,CL_00778,57224.82
TGS_000191,2026-04-27,RM_0049,CL_00610,28628.59
TGS_001550,2026-06-17,RM_0002,CL_00601,13793.41
TGS_001943,2026-04-26,RM_0021,CL_00794,28280.76
TGS_002453,2026-04-08,RM_0017,CL_00839,68348.36
TGS_000603,2026-06-26,RM_0057,CL_00073,72990.63
TGS_001287,2026-05-17,RM_0006,CL_00265,19584.44
TGS_001135,2026-07-02,RM_0033,CL_00837,1780.05
TGS_002661,2026-04-25,RM_0041,CL_00379,26272.25
TGS_000381,2026-05-17,RM_0015,CL_00437,13172.1
TGS_002962,2026-05-22,RM_0057,CL_00329,14143.47
TGS_000321,2026-04-16,RM_0045,CL_00318,68191.64
TGS_002618,2026-05-31,RM_0002,CL_00398,67508.3
TGS_000509,2026-07-04,RM_0056,CL_00236,7700.34
TGS_001366,2026-05-29,RM_0060,CL_00050,45800.66
TGS_001002,2026-05-07,RM_0053,CL_00753,51538.15
TGS_002388,2026-07-04,RM_0006,CL_00825,35336.88
TGS_001865,2026-06-25,RM_0015,CL_00709,18413.27
TGS_002862,2026-05-28,RM_0044,CL_00900,70164.68
TGS_001412,2026-06-30,RM_0006,CL_00825,40776.66
TGS_002883,2026-05-13,RM_0027,CL_00110,8200.02
TGS_000358,2026-05-16,RM_0035,CL_00364,42012.48
TGS_002295,2026-05-07,RM_0052,CL_00923,49656.35
TGS_002014,2026-04-18,RM_0006,CL_00796,58908.95
TGS_002381,2026-05-09,RM_0002,CL_00494,34233.02
TGS_002649,04-07-2026,RM_0006,CL_00506,34261.77
TGS_001363,2026-06-22,RM_0040,CL_00334,43965.04
TGS_002872,2026-05-08,RM_0031,CL_00170,33613.7
TGS_000521,2026-04-26,RM_0022,CL_00669,41522.41
TGS_002583,2026-06-07,RM_0033,CL_00186,48953.81
TGS_001307,2026-05-16,RM_0002,CL_00398,48976.74
TGS_002902,2026-05-28,RM_0002,CL_00376,39390.09
TGS_002540,2026-06-25,RM_0043,CL_00024,1399.93
TGS_001526,2026-05-13,RM_0015,CL_00063,69157.64
TGS_000399,2026-06-20,RM_0045,CL_00558,62359.08
TGS_000846,2026-06-02,RM_0047,CL_00215,17795.58
TGS_001260,2026-05-01,RM_0043,CL_00024,51246.59
TGS_002678,2026-06-26,RM_0033,CL_00701,13238.66
TGS_000780,2026-05-30,RM_0049,CL_00592,38622.94
TGS_002795,2026-05-09,RM_0027,CL_00600,45580.07
TGS_002429,27-04-2026,RM_0049,CL_00091,16801.72
TGS_000956,2026-04-22,RM_0021,CL_00311,29021.78
TGS_002765,2026-06-16,RM_0039,CL_00529,61286.99
TGS_002056,2026-05-18,RM_0043,CL_00624,50966.42
TGS_000276,2026-05-16,RM_0049,CL_00360,38830.31
TGS_000284,2026-05-23,RM_0017,CL_00282,43880.88
TGS_001817,2026-06-12,RM_0001,CL_00750,37217.76
TGS_001470,2026-06-26,RM_0049,CL_00653,5657.54
TGS_002233,13-04-2026,RM_0008,CL_00699,17836.42
TGS_001175,2026-06-23,RM_0058,CL_00021,57828.77
TGS_000319,2026-04-07,RM_0033,CL_00843,37265.98
TGS_000598,2026-04-16,RM_0041,CL_00656,25177.68
TGS_001658,2026-06-22,RM_0037,CL_00867,11149.06
TGS_001826,2026-04-22,RM_0027,CL_00286,21645.93
TGS_000291,2026-05-12,RM_0049,CL_00508,58035.94
TGS_001374,2026-06-10,RM_0054,CL_00816,26456.4
TGS_001373,2026-04-29,RM_0002,CL_00494,27405.95
TGS_001194,2026-05-11,RM_0037,CL_00867,53819.36
TGS_002211,2026-06-23,RM_0054,CL_00226,72022.99
TGS_000183,2026-05-20,RM_0047,CL_00017,24445.98
TGS_002321,2026-06-04,RM_0056,CL_00198,18329.82
TGS_000278,2026-06-28,RM_0040,CL_00641,69699.01
TGS_002913,2026-06-25,RM_0022,CL_00669,42908.87
TGS_000352,2026-04-08,RM_0015,CL_00792,32847.93
TGS_001581,07-06-2026,RM_0041,CL_00617,6982.64
TGS_000101,2026-05-17,RM_0028,CL_00243,30937.93
TGS_000331,2026-05-05,RM_0004,CL_00168,3175.05
TGS_002755,2026-05-06,RM_0006,CL_00354,15061.41
TGS_002550,2026-04-19,RM_0002,CL_00534,13770.08
TGS_002294,2026-05-18,RM_0002,CL_00030,47356.21
TGS_000207,2026-04-21,RM_0015,CL_00709,15812.92
TGS_001699,2026-05-17,RM_0039,CL_00547,70245.61
TGS_002420,2026-05-11,RM_0045,CL_00307,18108.87
TGS_000940,2026-05-13,RM_0043,CL_00794,15826.36
TGS_000070,2026-04-12,RM_0043,CL_00328,20832.15
TGS_000938,2026-04-22,RM_0052,CL_00530,40702.55
TGS_002574,2026-06-07,RM_0015,CL_00013,5108.02
TGS_002440,2026-04-12,RM_0012,CL_00713,27159.9
TGS_001944,2026-06-19,RM_0022,CL_00504,20236.34
TGS_002135,2026-07-01,RM_0060,CL_00344,20230.98
TGS_002895,2026-06-30,RM_0009,CL_00499,55551.0
TGS_000109,2026-04-23,RM_0053,CL_00249,69706.33
TGS_001712,2026-05-11,RM_0043,CL_00328,42740.04
TGS_001018,2026-04-05,RM_0004,CL_00418,6071.66
TGS_002708,2026-06-25,RM_0028,CL_00549,10718.8
TGS_000606,2026-06-02,RM_0033,CL_00402,22969.16
TGS_001297,2026-04-12,RM_0049,CL_00091,42735.47
TGS_000023,2026-05-17,RM_0022,CL_00003,67981.83
TGS_001772,2026-04-05,RM_0049,CL_00217,5290.17
TGS_002577,2026-06-25,RM_0028,CL_00275,58505.35
TGS_002085,2026-04-11,RM_0040,CL_00372,52062.57
TGS_001641,2026-04-20,RM_0041,CL_00613,74687.36
TGS_000416,2026-05-11,RM_0058,CL_00574,29700.81
TGS_001309,2026-04-11,RM_0039,CL_00196,15266.08
TGS_000261,2026-05-26,RM_0015,CL_00162,6731.04
TGS_001816,2026-06-20,RM_0049,CL_00508,39760.3
TGS_000104,2026-07-04,RM_0002,CL_00565,55330.36
TGS_001796,2026-06-19,RM_0007,CL_00897,14719.16
TGS_000162,2026-06-15,RM_0022,CL_00580,9520.65
TGS_000571,2026-05-04,RM_0002,CL_00213,11116.06
TGS_000952,2026-04-28,RM_0007,CL_00518,26940.39
TGS_000610,2026-06-01,RM_0049,CL_00531,18415.54
TGS_000830,2026-06-22,RM_0004,CL_00661,7996.18
TGS_001198,2026-04-10,RM_0049,CL_00766,44156.16
TGS_001234,2026-06-24,RM_0007,CL_00112,73746.61
TGS_001116,25-05-2026,RM_0039,CL_00412,30862.79
TGS_000836,2026-05-04,RM_0004,CL_00075,39684.51
TGS_000811,2026-06-04,RM_0022,CL_00511,8368.16
TGS_001089,02-06-2026,RM_0037,CL_00414,17196.6
TGS_001832,2026-04-06,RM_0006,CL_00881,36078.51
TGS_001169,2026-07-03,RM_0028,CL_00165,11295.38
TGS_001654,11-06-2026,RM_0016,CL_00246,44025.31
TGS_000677,2026-05-14,RM_0022,CL_00899,11320.87
TGS_000456,2026-06-24,RM_0001,CL_00762,33474.43
TGS_000409,2026-04-20,RM_0010,CL_00436,57931.73
TGS_001713,2026-05-23,RM_0049,CL_00561,34489.6
TGS_002512,2026-06-28,RM_0027,CL_00371,63847.42
TGS_001369,2026-05-19,RM_0001,CL_00004,51732.91
TGS_002090,2026-06-21,RM_0049,CL_00211,24424.27
TGS_002131,2026-05-04,RM_0017,CL_00707,23185.88
TGS_002991,2026-05-16,RM_0052,CL_00385,14922.31
TGS_001235,2026-05-24,RM_0011,CL_00314,19492.7
TGS_000225,2026-05-20,RM_0049,CL_00508,37556.18
TGS_000638,2026-06-06,RM_0004,CL_00065,41184.13
TGS_001789,2026-06-08,RM_0015,CL_00195,14055.75
TGS_001928,2026-05-21,RM_0016,CL_00355,67069.84
TGS_000493,28-04-2026,RM_0043,CL_00794,12388.94
TGS_000876,2026-05-02,RM_0058,CL_00652,15253.99
TGS_002463,2026-05-07,RM_0006,CL_00542,72809.36
TGS_001766,2026-05-26,RM_0012,CL_00685,72776.18
TGS_002650,2026-04-13,RM_0033,CL_00758,70473.43
TGS_002428,2026-05-26,RM_0002,CL_00494,18150.78
TGS_001793,2026-05-17,RM_0054,CL_00829,17897.41
TGS_000605,2026-05-12,RM_0040,CL_00334,22907.73
TGS_000975,2026-05-26,RM_0011,CL_00351,68300.11
TGS_001670,2026-04-11,RM_0052,CL_00385,52657.52
TGS_002203,2026-04-11,RM_0027,CL_00665,11737.67
TGS_002024,2026-05-04,RM_0006,CL_00078,56739.01
TGS_000132,2026-06-21,RM_0054,CL_00139,69257.12
TGS_002465,2026-04-18,RM_0043,CL_00648,28957.99
TGS_002772,2026-05-25,RM_0047,CL_00632,34215.39
TGS_001143,2026-05-01,RM_0039,CL_00461,57249.49
TGS_000011,2026-06-27,RM_0022,CL_00725,58852.86
TGS_001172,2026-04-05,RM_0002,CL_00055,69337.27
TGS_000748,2026-04-22,RM_0033,CL_00132,69538.95
TGS_000805,2026-05-02,RM_0016,CL_00319,65946.25
TGS_000058,2026-05-02,RM_0028,CL_00045,32803.63
TGS_002695,2026-05-22,RM_0006,CL_00265,39185.47
TGS_002308,2026-04-22,RM_0054,CL_00559,40992.31
TGS_001863,2026-04-25,RM_0011,CL_00314,63766.73
TGS_000425,2026-06-05,RM_0027,CL_00110,41685.48
TGS_002860,2026-05-25,RM_0037,CL_00678,52781.58
TGS_001040,2026-05-11,RM_0040,CL_00334,1516.23
TGS_001261,2026-05-24,RM_0028,CL_00751,44462.17
TGS_000029,2026-06-13,RM_0004,CL_00504,42656.94
TGS_000204,2026-05-24,RM_0063,CL_00280,26197.56
TGS_002404,09-06-2026,RM_0015,CL_00155,68558.84
TGS_002837,28-06-2026,RM_0015,CL_00350,61429.83
TGS_000595,2026-04-18,RM_0015,CL_00449,2981.97
TGS_000356,2026-05-11,RM_0007,CL_00819,23314.8
TGS_001515,2026-05-20,RM_0058,CL_00266,16240.23
TGS_002043,2026-04-27,RM_0027,CL_00502,46792.23
TGS_000221,2026-05-02,RM_0028,CL_00888,39889.56
TGS_002261,2026-06-10,RM_0006,CL_00630,28446.49
TGS_002462,2026-04-11,RM_0057,CL_00583,19428.68
TGS_002887,2026-06-10,RM_0043,CL_00450,64964.83
TGS_000621,2026-05-02,RM_0039,CL_00374,41421.07
TGS_002010,2026-05-02,RM_0001,CL_00803,53437.23
TGS_001455,2026-06-06,RM_0011,CL_00596,60509.12
TGS_001959,2026-05-05,RM_0049,CL_00834,27996.68
TGS_001370,2026-05-31,RM_0039,CL_00802,24417.01
TGS_000149,2026-06-09,RM_0039,CL_00412,70880.49
TGS_001586,2026-04-21,RM_0057,CL_00382,22541.63
TGS_000168,2026-07-03,RM_0033,CL_00174,60997.64
TGS_002257,2026-04-14,RM_0039,CL_00487,66128.84
TGS_000738,2026-05-25,RM_0004,CL_00504,12346.27
TGS_000926,2026-04-30,RM_0058,CL_00247,3486.79
TGS_000970,2026-04-30,RM_0040,CL_00798,69827.94
TGS_001934,2026-04-25,RM_0002,CL_00010,28851.4
TGS_001570,2026-05-09,RM_0056,CL_00616,10133.95
TGS_001482,2026-06-22,RM_0002,CL_00010,28838.79
TGS_002267,2026-04-08,RM_0017,CL_00863,71613.65
TGS_000799,2026-06-26,RM_0044,CL_00900,29817.93
TGS_002284,2026-05-29,RM_0053,CL_00107,52823.29
TGS_000577,2026-05-06,RM_0016,CL_00590,17720.72
TGS_001543,2026-06-22,RM_0039,CL_00365,9164.17
TGS_001452,2026-04-27,RM_0041,CL_00507,3919.61
TGS_002115,2026-05-16,RM_0043,CL_00482,66708.69
TGS_002046,2026-05-24,RM_0033,CL_00462,31541.1
TGS_000959,2026-06-12,RM_0004,CL_00551,31782.73
TGS_002151,2026-05-06,RM_0004,CL_00555,9118.89
TGS_002207,2026-04-15,RM_0007,CL_00485,62960.09
TGS_002515,2026-04-28,RM_0068,CL_00261,21093.13
TGS_001391,2026-05-03,RM_0053,CL_00753,59471.0
TGS_000497,2026-05-12,RM_0028,CL_00275,5914.06
TGS_002791,2026-04-13,RM_0037,CL_00345,12656.82
TGS_002384,2026-06-10,RM_0035,CL_00513,39971.73
TGS_001561,2026-06-26,RM_0040,CL_00372,48727.88
TGS_001258,2026-06-11,RM_0010,CL_00380,12460.49
TGS_000341,2026-04-07,RM_0043,CL_00240,2698.57
TGS_001402,2026-05-08,RM_0027,CL_00081,47953.55
TGS_001202,2026-05-08,RM_0002,CL_00200,53200.29
TGS_000690,2026-04-22,RM_0028,CL_00527,34051.6
TGS_002698,2026-04-05,RM_0028,CL_00620,72259.3
TGS_000507,2026-06-26,RM_0039,CL_00378,71337.15
TGS_002881,2026-05-04,RM_0002,CL_00642,18151.74
TGS_001483,2026-06-07,RM_0012,CL_00225,72749.74
TGS_000034,2026-05-06,RM_0045,CL_00576,8404.71
TGS_001954,2026-05-06,RM_0053,CL_00557,3774.04
TGS_001431,2026-06-05,RM_0017,CL_00751,16744.17
TGS_000310,2026-05-18,RM_0028,CL_00832,11851.81
TGS_000340,2026-04-21,RM_0060,CL_00050,66732.59
TGS_000483,2026-06-09,RM_0039,CL_00196,24952.89
TGS_001257,2026-04-29,RM_0004,CL_00836,71049.61
TGS_002033,2026-06-12,RM_0033,CL_00747,63983.24
TGS_000915,2026-05-09,RM_0039,CL_00771,44654.02
TGS_000024,2026-06-28,RM_0015,CL_00696,28670.52
TGS_002806,08-06-2026,RM_0064,CL_00004,24664.64
TGS_002004,2026-04-15,RM_0033,CL_00857,5870.84
TGS_000403,2026-06-16,RM_0058,CL_00547,33770.11
TGS_001421,2026-05-20,RM_0037,CL_00890,21363.83
TGS_001126,2026-06-06,RM_0043,CL_00804,66254.29
TGS_002112,2026-06-12,RM_0043,CL_00648,42061.11
TGS_002219,2026-06-10,RM_0058,CL_00543,3505.65
TGS_002813,2026-05-21,RM_0009,CL_00831,43621.28
TGS_002638,30-04-2026,RM_0028,CL_00079,71140.84
TGS_001879,2026-06-04,RM_0002,CL_00180,50772.61
TGS_002392,2026-04-07,RM_0004,CL_00210,69680.47
TGS_001476,2026-06-16,RM_0037,CL_00368,53683.77
TGS_000713,2026-05-06,RM_0040,CL_00571,2471.15
TGS_002676,2026-04-14,RM_0015,CL_00735,52264.53
TGS_002803,2026-04-13,RM_0028,CL_00009,24353.05
TGS_002766,2026-05-25,RM_0027,CL_00600,24799.88
TGS_000391,2026-04-30,RM_0058,CL_00574,34592.71
TGS_002397,2026-06-25,RM_0028,CL_00832,68180.7
TGS_002145,2026-06-08,RM_0017,CL_00255,59766.38
TGS_000759,2026-04-21,RM_0056,CL_00768,13541.6
TGS_001151,15-06-2026,RM_0006,CL_00472,23583.71
TGS_002711,2026-07-02,RM_0002,CL_00534,44685.22
TGS_000469,2026-05-11,RM_0017,CL_00757,63068.65
TGS_000250,2026-05-17,RM_0033,CL_00174,16277.67
TGS_000984,2026-06-24,RM_0053,CL_00249,56073.2
TGS_002633,2026-07-03,RM_0039,CL_00053,28794.69
TGS_001131,2026-06-15,RM_0017,CL_00070,2293.94
TGS_002204,2026-04-11,RM_0044,CL_00151,16778.15
TGS_002630,2026-05-07,RM_0001,CL_00188,59051.21
TGS_002707,2026-05-18,RM_0004,CL_00377,34617.5
TGS_002859,31-05-2026,RM_0001,CL_00783,11921.69
TGS_000404,2026-06-27,RM_0033,CL_00186,39937.15
TGS_000315,2026-04-05,RM_0056,CL_00616,57257.55
TGS_002903,2026-05-16,RM_0027,CL_00286,17120.77
TGS_001479,2026-07-01,RM_0053,CL_00098,21974.63
TGS_001635,2026-06-26,RM_0001,CL_00330,49008.16
TGS_001989,2026-04-19,RM_0049,CL_00214,15779.88
TGS_001092,2026-06-02,RM_0027,CL_00600,4675.46
TGS_001467,2026-05-17,RM_0027,CL_00331,11107.96
TGS_000679,28-06-2026,RM_0049,CL_00674,55115.76
TGS_001469,2026-05-07,RM_0006,CL_00815,27226.18
TGS_002545,2026-05-11,RM_0045,CL_00318,26081.24
TGS_001012,2026-04-10,RM_0027,CL_00600,18031.22
TGS_001706,2026-04-28,RM_0044,CL_00900,62622.49
TGS_001556,2026-05-26,RM_0016,CL_00446,21082.83
TGS_000781,2026-06-04,RM_0053,CL_00497,27798.48
TGS_001924,2026-05-31,RM_0012,CL_00702,37123.03
TGS_002690,13-04-2026,RM_0015,CL_00763,4607.96
TGS_001866,2026-05-20,RM_0008,CL_00493,5186.37
TGS_002359,2026-05-31,RM_0010,CL_00436,23465.43
TGS_000073,17-05-2026,RM_0002,CL_00403,3049.52
TGS_000523,2026-06-22,RM_0056,CL_00236,53535.65
TGS_002829,2026-04-11,RM_0016,CL_00734,28043.82
TGS_000650,2026-05-12,RM_0004,CL_00483,41821.63
TGS_000302,2026-06-13,RM_0002,CL_00642,29231.98
TGS_000784,2026-04-17,RM_0001,CL_00004,8724.2
TGS_000539,2026-05-30,RM_0057,CL_00329,73072.33
TGS_002928,2026-04-27,RM_0033,CL_00434,70720.13
TGS_001487,27-06-2026,RM_0045,CL_00577,12887.55
TGS_001597,2026-06-03,RM_0047,CL_00738,28096.62
TGS_000189,2026-05-30,RM_0039,CL_00156,43127.89
TGS_001228,2026-04-15,RM_0009,CL_00499,23820.07
TGS_002351,2026-05-27,RM_0001,CL_00330,51654.28
TGS_001247,2026-06-12,RM_0006,CL_00647,62508.82
TGS_000608,2026-06-28,RM_0017,CL_00419,74300.68
TGS_002736,01-07-2026,RM_0052,CL_00385,39309.6
TGS_000563,13-04-2026,RM_0049,CL_00094,49759.4
TGS_002927,2026-06-18,RM_0040,CL_00334,26331.58
TGS_002874,2026-05-11,RM_0017,CL_00640,47475.2
TGS_000327,2026-05-15,RM_0012,CL_00225,5353.5
TGS_002826,2026-04-17,RM_0045,CL_00587,60893.15
TGS_001425,2026-06-24,RM_0010,CL_00129,70827.31
TGS_000423,2026-06-28,RM_0043,CL_00781,5794.39
TGS_000602,2026-04-27,RM_0015,CL_00521,28872.39
TGS_000492,2026-05-21,RM_0049,CL_00203,40855.78
TGS_002750,2026-07-01,RM_0021,CL_00618,20640.68
TGS_001210,2026-06-20,RM_0039,CL_00006,18352.39
TGS_002175,2026-04-22,RM_0015,CL_00720,49855.49
TGS_002642,2026-04-09,RM_0027,CL_00884,9423.27
TGS_001396,2026-05-19,RM_0052,CL_00385,35471.97
TGS_002458,2026-06-24,RM_0027,CL_00134,27938.86
TGS_001607,2026-04-17,RM_0004,CL_00075,16159.06
TGS_002725,2026-05-03,RM_0033,CL_00174,65699.96
TGS_002810,2026-04-18,RM_0043,CL_00466,19563.93
TGS_000193,2026-07-04,RM_0022,CL_00413,59257.94
TGS_002709,2026-06-07,RM_0043,CL_00306,58306.2
TGS_002719,30-04-2026,RM_0039,CL_00771,8671.02
TGS_000633,2026-06-16,RM_0057,CL_00382,18279.49
TGS_001003,22-04-2026,RM_0028,CL_00045,42542.88
TGS_000553,2026-04-08,RM_0059,CL_00389,43782.29
TGS_002340,2026-05-25,RM_0039,CL_00598,48074.78
TGS_002586,2026-05-17,RM_0028,CL_00313,71486.32
TGS_000389,2026-04-05,RM_0039,CL_00412,50967.31
TGS_002136,2026-05-01,RM_0002,CL_00433,9062.36
TGS_001486,2026-05-26,RM_0017,CL_00070,6273.01
TGS_001030,2026-04-12,RM_0031,CL_00292,53087.74
TGS_002509,2026-04-22,RM_0004,CL_00740,65475.06
TGS_001160,2026-04-28,RM_0015,CL_00193,26401.79
TGS_001752,2026-04-19,RM_0043,CL_00306,59678.84
TGS_001212,2026-06-19,RM_0047,CL_00596,30596.64
TGS_001444,2026-06-15,RM_0040,CL_00287,16033.11
TGS_001627,2026-04-23,RM_0039,CL_00539,55382.44
TGS_002863,2026-04-13,RM_0002,CL_00376,47577.46
TGS_001407,2026-06-05,RM_0040,CL_00606,19872.47
TGS_001398,2026-04-17,RM_0033,CL_00367,40326.91
TGS_000588,2026-05-27,RM_0052,CL_00928,38578.47
TGS_001982,2026-04-30,RM_0047,CL_00738,35454.01
TGS_001507,2026-05-19,RM_0049,CL_00653,24173.59
TGS_002178,2026-06-15,RM_0043,CL_00400,16610.33
TGS_002838,2026-04-05,RM_0004,CL_00168,5335.06
TGS_002114,2026-05-07,RM_0027,CL_00665,32660.04
TGS_001475,2026-05-21,RM_0047,CL_00391,14696.84
TGS_002213,2026-06-22,RM_0037,CL_00113,49478.54
TGS_002743,2026-06-05,RM_0045,CL_00034,20292.79
TGS_001687,2026-06-03,RM_0006,CL_00078,27938.11
TGS_002877,2026-04-09,RM_0004,CL_00142,65122.44
TGS_002361,16-05-2026,RM_0031,CL_00854,36605.34
TGS_000144,2026-04-05,RM_0028,CL_00009,56325.54
TGS_002427,2026-04-11,RM_0044,CL_00801,49454.82
TGS_002228,2026-07-02,RM_0039,CL_00717,16752.21
TGS_002260,2026-06-30,RM_0007,CL_00820,72783.69
TGS_001249,2026-06-04,RM_0041,CL_00150,70191.63
TGS_001845,2026-04-23,RM_0027,CL_00864,60933.4
TGS_002846,2026-04-07,RM_0006,CL_00354,60061.96
TGS_001546,2026-07-03,RM_0001,CL_00721,8955.98
TGS_001843,2026-06-04,RM_0012,CL_00238,74444.15
TGS_002522,2026-04-05,RM_0009,CL_00534,41243.56
TGS_002733,2026-06-07,RM_0057,CL_00289,68337.63
TGS_001303,2026-05-11,RM_0049,CL_00166,9706.53
TGS_002287,2026-04-15,RM_0043,CL_00306,52163.51
TGS_002825,2026-05-05,RM_0017,CL_00022,61839.89
TGS_001379,2026-05-14,RM_0016,CL_00246,60623.72
TGS_001953,2026-04-26,RM_0033,CL_00784,49059.17
TGS_000178,2026-06-18,RM_0058,CL_00652,9323.39
TGS_000173,2026-06-21,RM_0053,CL_00691,68424.15
TGS_000126,2026-06-07,RM_0057,CL_00073,22331.7
TGS_000720,2026-06-11,RM_0054,CL_00139,4135.25
TGS_000697,2026-04-27,RM_0015,CL_00853,60568.04
TGS_001117,2026-06-23,RM_0053,CL_00220,39178.98
TGS_001162,2026-07-02,RM_0049,CL_00136,14749.97
TGS_000966,2026-06-23,RM_0027,CL_00331,11182.21
TGS_001737,2026-04-21,RM_0004,CL_00573,17391.58
