rm_id,Region,Client_ID,Client_Segment,Transaction_id,Transaction_date,Delivery_Equity_Revenue_HouseCall,Delivery_Equity_Revenue_NonHouseCall,Cash_Intraday_Revenue_HouseCall,Cash_Intraday_Revenue_NonHouseCall,FnO_Revenue_NonHouseCall,FnO_Revenue_HouseCall,Commodity_Revenue_HouseCall,Commodity_Revenue_NonHouseCall,offline_revenue,online_revenue,net_revenue
RM_0058,West,CL_00247,Retail,TXN_0012313,2026-04-17,0.0,18730.23,0.0,0.0,0.0,0.0,0.0,805.11,0.0,19535.34,19535.34
RM_0001,East,CL_00051,Retail,TXN_0014182,2026-06-03,0.0,0.0,8617.53,0.0,0.0,0.0,0.0,1816.51,8617.53,1816.51,10434.04
RM_0047,Central,CL_00538,HNI,TXN_0010711,2026-04-27,0.0,3009.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.75,3009.75
RM_0016,East,CL_00478,HNI,TXN_0002602,2026-04-08,0.0,10917.34,0.0,0.0,5981.32,14421.96,0.0,0.0,14421.96,16898.66,31320.62
RM_0058,West,CL_00673,HNI,TXN_0010536,2026-04-27,0.0,9465.09,0.0,3193.02,0.0,0.0,13551.44,0.0,13551.44,12658.11,26209.55
RM_0052,West,CL_00631,HNI,TXN_0014605,2026-06-09,7031.2,14176.81,0.0,16181.63,17301.38,0.0,0.0,0.0,7031.2,47659.82,54691.02
RM_0047,Central,CL_00596,Retail,TXN_0011155,2026-06-04,0.0,0.0,7849.59,0.0,0.0,0.0,0.0,0.0,7849.59,0.0,7849.59
RM_0022,North,CL_00401,HNI,TXN_0011443,2026-05-13,6461.58,19725.75,0.0,1595.22,0.0,0.0,7498.24,0.0,13959.82,21320.97,35280.79
RM_0058,West,CL_00473,HNI,TXN_0012188,2026-05-07,13971.6,19582.26,0.0,0.0,0.0,7929.94,0.0,0.0,21901.54,19582.26,41483.8
RM_0027,,CL_00097,Retail,TXN_0007204,2026-04-26,13063.97,15290.25,0.0,0.0,0.0,0.0,0.0,0.0,13063.97,15290.25,28354.22
RM_0017,East,CL_00328,Retail,TXN_0011398,2026-04-24,0.0,0.0,0.0,884.3,0.0,8656.27,0.0,4591.25,8656.27,5475.55,14131.82
RM_0022,North,CL_00089,Retail,TXN_0006241,2026-06-05,0.0,0.0,9141.79,5235.64,0.0,0.0,16472.54,0.0,25614.33,5235.64,30849.97
RM_0049,East,CL_00883,Ultra HNI,TXN_0009442,2026-06-12,0.0,12124.46,0.0,0.0,17486.64,0.0,0.0,0.0,0.0,29611.1,29611.1
RM_0004,South,CL_00799,HNI,TXN_0000437,2026-04-10,0.0,0.0,0.0,15365.89,0.0,17580.8,0.0,0.0,17580.8,15365.89,32946.69
RM_0017,East,CL_00640,HNI,TXN_0013283,2026-05-21,0.0,0.0,0.0,0.0,0.0,15737.49,20166.33,8673.56,35903.82,8673.56,44577.38
RM_0028,South,CL_00165,Retail,TXN_0014086,2026-04-26,7696.8,0.0,0.0,0.0,4195.45,0.0,0.0,0.0,7696.8,4195.45,11892.25
RM_0040,Central,CL_00154,HNI,TXN_0010885,2026-04-15,10654.37,0.0,0.0,0.0,0.0,10286.18,9992.36,3218.38,30932.91,3218.38,34151.29
RM_0027,North,CL_00556,Retail,TXN_0000736,2026-05-29,15955.08,1822.65,0.0,0.0,13379.94,0.0,0.0,0.0,15955.08,15202.59,31157.67
RM_0001,East,CL_00004,Retail,TXN_0007969,2026-05-14,0.0,0.0,0.0,0.0,7173.12,0.0,0.0,3962.05,0.0,11135.17,11135.17
RM_0011,Central,CL_00682,Corporate,TXN_0007505,2026-04-24,0.0,0.0,0.0,17809.75,0.0,0.0,0.0,0.0,0.0,17809.75,17809.75
RM_0057,West,CL_00672,HNI,TXN_0009258,2026-05-03,0.0,9948.81,0.0,18828.41,21310.51,912.35,0.0,0.0,912.35,50087.73,51000.08
RM_0033,West,CL_00703,Retail,TXN_0004349,2026-06-13,0.0,0.0,0.0,0.0,18513.07,7011.39,0.0,0.0,7011.39,18513.07,25524.46
RM_0016,East,CL_00744,Retail,TXN_0008597,2026-04-07,0.0,0.0,10278.96,682.92,0.0,2315.27,0.0,0.0,12594.23,682.92,13277.15
RM_0010,Central,CL_00141,Retail,TXN_0004474,2026-04-30,0.0,3623.96,0.0,2895.68,0.0,0.0,20078.24,0.0,20078.24,6519.64,26597.88
RM_0021,North,CL_00311,Retail,TXN_0001570,2026-05-21,0.0,0.0,0.0,0.0,14132.07,0.0,0.0,0.0,0.0,14132.07,14132.07
RM_0045,East,CL_00007,Retail,TXN_0007405,2026-05-03,3996.12,0.0,0.0,3776.61,0.0,0.0,0.0,2560.12,3996.12,6336.73,10332.85
RM_0056,North,CL_00616,Retail,TXN_0002990,2026-04-17,16250.49,0.0,0.0,0.0,17747.73,0.0,2491.85,0.0,18742.34,17747.73,36490.07
RM_0033,West,CL_00869,Retail,TXN_0001761,2026-04-06,0.0,0.0,0.0,0.0,7763.58,9208.27,0.0,2110.18,9208.27,9873.76,19082.03
RM_0002,North,CL_00180,HNI,TXN_0005894,2026-05-25,16873.23,0.0,0.0,13845.1,0.0,0.0,0.0,0.0,16873.23,13845.1,30718.33
RM_0028,South,CL_00264,Ultra HNI,TXN_0000277,2026-05-29,0.0,19704.25,0.0,0.0,14369.84,0.0,0.0,0.0,0.0,34074.09,34074.09
RM_0049,East,CL_00091,HNI,TXN_0007600,2026-05-21,17577.13,0.0,0.0,7231.66,0.0,11518.57,0.0,0.0,29095.7,7231.66,36327.36
RM_0001,East,CL_00803,HNI,TXN_0007742,2026-04-13,20905.51,0.0,0.0,10586.97,0.0,10293.35,0.0,6979.59,31198.86,17566.56,48765.42
RM_0041,North,CL_00449,Ultra HNI,TXN_0004200,2026-04-11,0.0,14765.27,0.0,0.0,0.0,0.0,20687.41,0.0,20687.41,14765.27,35452.68
RM_0007,South,CL_00485,Retail,TXN_0001913,2026-04-16,0.0,0.0,5561.8,7306.88,0.0,13988.01,0.0,0.0,19549.81,7306.88,26856.69
RM_0006,East,CL_00841,Ultra HNI,TXN_0000192,2026-04-15,0.0,12160.96,0.0,0.0,0.0,0.0,18833.48,18092.49,18833.48,30253.45,49086.93
RM_0008,South,CL_00722,Retail,TXN_0010400,2026-04-27,3749.98,19319.23,0.0,0.0,0.0,0.0,0.0,0.0,3749.98,19319.23,23069.21
RM_0057,West,CL_00686,Retail,TXN_0012220,2026-05-02,0.0,12185.21,7960.48,0.0,0.0,20870.77,10251.29,0.0,39082.54,12185.21,51267.75
RM_0022,North,CL_00026,HNI,TXN_0002673,2026-04-05,11918.34,0.0,0.0,0.0,0.0,0.0,14887.8,0.0,26806.14,0.0,26806.14
RM_0016,East,CL_00122,Retail,TXN_0010663,2026-04-11,12505.7,0.0,0.0,10837.77,0.0,0.0,0.0,0.0,12505.7,10837.77,23343.47
RM_0053,North,CL_00098,HNI,TXN_0012895,2026-04-22,0.0,0.0,0.0,0.0,0.0,18988.09,0.0,0.0,18988.09,0.0,18988.09
RM_0039,East,CL_00374,Retail,TXN_0000855,2026-05-18,0.0,0.0,4407.06,0.0,18651.15,9037.11,0.0,0.0,13444.17,18651.15,32095.32
RM_0001,East,CL_00477,Ultra HNI,TXN_0006598,2026-06-18,6564.4,0.0,0.0,0.0,0.0,13334.54,0.0,0.0,19898.94,0.0,19898.94
RM_0002,North,CL_00335,HNI,TXN_0013422,2026-05-21,4877.77,0.0,0.0,17712.75,14986.2,0.0,7062.79,0.0,11940.56,32698.95,44639.51
RM_0033,West,CL_00259,HNI,TXN_0005939,2026-06-14,3008.4,13509.51,20496.93,0.0,0.0,20527.02,0.0,0.0,44032.35,13509.51,57541.86
RM_0016,East,CL_00355,Retail,TXN_0004464,2026-05-07,0.0,0.0,0.0,10491.65,0.0,0.0,0.0,5819.72,0.0,16311.37,16311.37
RM_0058,West,CL_00516,HNI,TXN_0002674,2026-05-17,6388.74,0.0,12801.72,14394.33,0.0,0.0,0.0,11613.19,19190.46,26007.52,45197.98
RM_0004,South,CL_00572,Retail,TXN_0011059,2026-04-09,0.0,0.0,0.0,6355.83,0.0,18743.62,0.0,0.0,18743.62,6355.83,25099.45
RM_0044,South,CL_00187,Ultra HNI,TXN_0001423,2026-04-07,0.0,0.0,0.0,0.0,0.0,4006.42,0.0,0.0,4006.42,0.0,4006.42
RM_0033,West,CL_00071,Ultra HNI,TXN_0006260,2026-05-05,0.0,0.0,9083.4,0.0,0.0,0.0,2853.21,0.0,11936.61,0.0,11936.61
RM_0047,Central,CL_00538,HNI,TXN_0010046,2026-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14542.86,0.0,14542.86,14542.86
RM_0007,South,CL_00820,Retail,TXN_0011010,2026-05-30,0.0,0.0,21787.63,14200.67,1283.3,0.0,0.0,0.0,21787.63,15483.97,37271.6
RM_0022,North,CL_00664,Retail,TXN_0001313,2026-05-02,0.0,14218.23,0.0,1816.9,0.0,0.0,0.0,1820.87,0.0,17856.0,17856.0
RM_0012,East,CL_00742,Retail,TXN_0009941,2026-05-31,19038.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19038.69,0.0,19038.69
RM_0039,East,CL_00175,Retail,TXN_0008085,2026-06-03,0.0,0.0,0.0,0.0,16639.65,0.0,11667.33,0.0,11667.33,16639.65,28306.98
RM_0045,East,CL_00687,Retail,TXN_0014844,2026-05-16,0.0,0.0,8303.59,0.0,6289.39,0.0,0.0,8679.11,8303.59,14968.5,23272.09
RM_0053,North,CL_00148,Retail,TXN_0011916,2026-06-12,17605.65,0.0,9011.86,0.0,0.0,14861.97,13348.73,0.0,54828.21,0.0,54828.21
RM_0028,South,CL_00243,HNI,TXN_0009861,2026-06-19,0.0,0.0,13545.54,1278.96,0.0,0.0,13916.92,16120.8,27462.46,17399.76,44862.22
RM_0049,East,CL_00681,Retail,TXN_0000028,2026-05-26,0.0,0.0,0.0,0.0,0.0,0.0,17723.66,0.0,17723.66,0.0,17723.66
RM_0033,West,CL_00784,HNI,TXN_0007806,2026-04-22,0.0,0.0,0.0,0.0,0.0,2960.45,21043.56,0.0,24004.01,0.0,24004.01
RM_0037,South,CL_00364,Retail,TXN_0005258,2026-06-02,14518.15,15349.08,2207.23,0.0,0.0,0.0,0.0,0.0,16725.38,15349.08,32074.46
RM_0015,West,CL_00853,HNI,TXN_0005344,2026-05-07,0.0,1649.72,10484.43,0.0,0.0,0.0,0.0,0.0,10484.43,1649.72,12134.15
RM_0049,East,CL_00114,HNI,TXN_0011833,2026-04-07,0.0,0.0,0.0,0.0,20264.28,0.0,0.0,0.0,0.0,20264.28,20264.28
RM_0041,North,CL_00324,HNI,TXN_0012022,2026-04-12,0.0,0.0,12866.02,5900.3,3564.8,0.0,11520.14,0.0,24386.16,9465.1,33851.26
RM_0054,West,CL_00338,HNI,TXN_0014536,2026-05-05,0.0,17852.84,7339.83,15658.41,16518.05,0.0,0.0,0.0,7339.83,50029.3,57369.13
RM_0052,West,CL_00530,Retail,TXN_0009907,2026-05-18,0.0,0.0,16611.32,0.0,0.0,13236.3,1254.86,0.0,31102.48,0.0,31102.48
RM_0002,North,CL_00256,HNI,TXN_0014611,2026-05-19,3345.56,0.0,0.0,9696.05,0.0,5851.27,0.0,0.0,9196.83,9696.05,18892.88
RM_0033,West,CL_00211,HNI,TXN_0001605,2026-04-17,0.0,0.0,0.0,0.0,9977.47,0.0,0.0,0.0,0.0,9977.47,9977.47
RM_0006,East,CL_00520,HNI,TXN_0000095,2026-05-29,16659.89,0.0,0.0,0.0,0.0,0.0,6843.53,0.0,23503.42,0.0,23503.42
RM_0028,South,CL_00079,Retail,TXN_0003689,2026-05-30,5556.18,0.0,4750.66,0.0,9824.79,0.0,0.0,0.0,10306.84,9824.79,20131.63
RM_0061,North,CL_00292,HNI,TXN_0013393,2026-05-20,5453.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5453.68,0.0,5453.68
RM_0053,North,CL_00116,Retail,TXN_0011662,2026-04-20,0.0,0.0,0.0,12292.78,0.0,0.0,0.0,0.0,0.0,12292.78,12292.78
RM_0053,North,CL_00557,HNI,TXN_0010109,2026-05-04,0.0,0.0,3505.71,0.0,1082.04,0.0,0.0,13484.7,3505.71,14566.74,18072.45
RM_0039,East,CL_00658,Ultra HNI,TXN_0001939,2026-05-05,0.0,0.0,0.0,13610.95,0.0,0.0,16208.05,17322.37,16208.05,30933.32,47141.37
RM_0039,East,CL_00760,HNI,TXN_0014112,2026-05-11,0.0,0.0,0.0,0.0,0.0,0.0,8036.45,0.0,8036.45,0.0,8036.45
RM_0043,Central,CL_00482,Ultra HNI,TXN_0010269,2026-04-24,0.0,0.0,21666.46,0.0,0.0,0.0,21788.96,0.0,43455.42,0.0,43455.42
RM_0053,North,CL_00220,HNI,TXN_0004361,2026-04-28,0.0,15732.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15732.18,15732.18
RM_0041,North,CL_00169,Retail,TXN_0007221,2026-06-01,14228.47,20799.17,0.0,0.0,0.0,0.0,0.0,9024.71,14228.47,29823.88,44052.35
RM_0039,East,CL_00706,HNI,TXN_0007893,2026-05-19,0.0,16972.59,0.0,11616.44,0.0,15616.75,0.0,0.0,15616.75,28589.03,44205.78
RM_0006,East,CL_00815,Retail,TXN_0013165,2026-04-26,0.0,0.0,0.0,6459.24,0.0,0.0,0.0,16671.48,0.0,23130.72,23130.72
RM_0049,East,CL_00225,Retail,TXN_0005289,2026-06-14,0.0,0.0,0.0,21019.12,0.0,0.0,0.0,0.0,0.0,21019.12,21019.12
RM_0058,West,CL_00247,Retail,TXN_0011482,2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10316.67,0.0,10316.67,10316.67
RM_0049,East,CL_00094,Retail,TXN_0007792,2026-06-02,14730.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14730.97,0.0,14730.97
RM_0016,East,CL_00902,Ultra HNI,TXN_0013489,2026-05-10,0.0,19008.21,9328.54,0.0,0.0,0.0,0.0,0.0,9328.54,19008.21,28336.75
RM_0028,South,CL_00885,Retail,TXN_0000765,2026-04-05,7647.69,0.0,18346.26,0.0,0.0,0.0,0.0,0.0,25993.95,0.0,25993.95
RM_0045,East,CL_00587,HNI,TXN_0000749,2026-06-07,8717.76,0.0,6791.24,0.0,0.0,0.0,0.0,12465.65,15509.0,12465.65,27974.65
RM_0041,North,CL_00420,Corporate,TXN_0004451,2026-04-17,0.0,0.0,7378.35,11515.97,0.0,0.0,18806.54,0.0,26184.89,11515.97,37700.86
RM_0066,West,CL_00602,Ultra HNI,TXN_0008460,2026-06-18,0.0,0.0,0.0,3364.34,0.0,20352.36,0.0,0.0,20352.36,3364.34,23716.7
RM_0022,North,CL_00879,HNI,TXN_0008220,2026-04-16,0.0,0.0,0.0,0.0,4782.02,16579.61,21597.63,8483.56,38177.24,13265.58,51730.77
RM_0001,East,CL_00278,Retail,TXN_0010324,2026-06-04,0.0,0.0,0.0,0.0,0.0,0.0,14912.02,0.0,14912.02,0.0,14912.02
RM_0021,North,CL_00101,Ultra HNI,TXN_0013352,2026-06-09,783.63,1234.19,0.0,0.0,18201.42,0.0,18000.11,0.0,18783.74,19435.61,38219.35
RM_0004,South,CL_00453,Retail,TXN_0003177,2026-06-16,0.0,0.0,9186.57,1967.27,0.0,5373.62,0.0,6536.0,14560.19,8503.27,23063.46
RM_0047,Central,CL_00769,Retail,TXN_0001805,2026-04-08,12517.14,20158.12,0.0,17881.02,8772.49,0.0,0.0,0.0,12517.14,46811.63,59328.77
RM_0006,East,CL_00265,HNI,TXN_0005366,2026-04-14,0.0,0.0,0.0,0.0,13404.4,0.0,6002.68,12057.87,6002.68,25462.27,31464.95
RM_0067,West,CL_00141,Retail,TXN_0011077,2026-06-02,0.0,0.0,0.0,0.0,0.0,3595.43,0.0,15055.29,3595.43,15055.29,18650.72
RM_0041,North,CL_00150,Retail,TXN_0013742,2026-04-13,0.0,19791.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19791.2,19791.2
RM_0012,East,CL_00685,Retail,TXN_0001108,2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14485.56,0.0,14485.56,14485.56
RM_0006,East,CL_00471,Retail,TXN_0013167,2026-05-27,0.0,0.0,7010.8,0.0,0.0,0.0,0.0,18567.2,7010.8,18567.2,25578.0
RM_0041,North,CL_00507,HNI,TXN_0010412,2026-06-01,0.0,0.0,0.0,7186.66,0.0,0.0,0.0,0.0,0.0,7186.66,7186.66
RM_0027,North,CL_00331,Retail,TXN_0010259,2026-05-26,0.0,0.0,0.0,0.0,0.0,0.0,21616.67,0.0,21616.67,0.0,21616.67
RM_0049,East,CL_00114,HNI,TXN_0012286,2026-04-20,0.0,0.0,0.0,0.0,3253.31,0.0,0.0,0.0,0.0,3253.31,3253.31
RM_0053,North,CL_00782,Retail,TXN_0010355,2026-04-21,0.0,0.0,21433.66,15334.05,0.0,0.0,0.0,0.0,21433.66,15334.05,36767.71
RM_0027,North,CL_00665,HNI,TXN_0012214,2026-04-30,0.0,0.0,0.0,7707.84,16781.75,16264.29,0.0,0.0,16264.29,24489.59,40753.88
RM_0022,North,CL_00276,Retail,TXN_0002168,2026-05-25,13059.84,0.0,0.0,0.0,0.0,5622.52,0.0,0.0,18682.36,0.0,18682.36
RM_0022,North,CL_00519,Ultra HNI,TXN_0011427,2026-06-01,0.0,16208.68,0.0,0.0,18359.28,0.0,10187.09,7208.03,10187.09,41775.99,51963.08
RM_0017,East,CL_00701,Retail,TXN_0007892,2026-05-31,9089.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9089.16,0.0,9089.16
RM_0021,North,CL_00127,Retail,TXN_0007459,2026-05-16,0.0,0.0,0.0,0.0,6722.07,0.0,0.0,0.0,0.0,6722.07,6722.07
RM_0028,South,CL_00143,Retail,TXN_0011655,2026-05-24,16442.73,0.0,0.0,0.0,0.0,0.0,16411.34,0.0,32854.07,0.0,32854.07
RM_0041,North,CL_00324,HNI,TXN_0014547,2026-04-05,0.0,7150.34,0.0,10133.86,0.0,0.0,0.0,0.0,0.0,17284.2,17284.2
RM_0057,West,CL_00686,Retail,TXN_0004086,2026-04-06,0.0,11402.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11402.65,11402.65
RM_0002,North,CL_00221,Retail,TXN_0011063,2026-05-30,16060.65,0.0,0.0,0.0,0.0,0.0,13226.12,0.0,29286.77,0.0,29286.77
RM_0028,South,CL_00165,Retail,TXN_0008370,2026-05-25,0.0,0.0,13070.26,18090.86,0.0,15134.66,0.0,0.0,28204.92,18090.86,46295.78
RM_0004,South,CL_00550,Retail,TXN_0013285,2026-06-05,0.0,0.0,0.0,0.0,0.0,9846.71,0.0,0.0,9846.71,0.0,9846.71
RM_0028,South,CL_00163,Retail,TXN_0011855,2026-05-13,2785.45,20124.56,21922.9,0.0,0.0,0.0,0.0,0.0,24708.35,20124.56,44832.91
RM_0060,Central,CL_00739,Retail,TXN_0009631,2026-04-15,15272.78,15473.31,0.0,0.0,5025.45,0.0,0.0,0.0,15272.78,20498.76,35771.54
RM_0054,West,CL_00816,Retail,TXN_0011804,2026-05-13,0.0,0.0,20368.56,0.0,0.0,789.49,2239.11,3002.75,23397.16,3002.75,26645.09
RM_0002,North,CL_00433,Retail,TXN_0014203,2026-05-23,774.67,0.0,0.0,0.0,0.0,21680.69,0.0,13005.34,22455.36,13005.34,35460.7
RM_0015,West,CL_00155,HNI,TXN_0011536,2026-04-11,19848.08,0.0,19914.99,0.0,0.0,0.0,0.0,15716.0,39763.07,15716.0,55479.07
RM_0039,East,CL_00760,HNI,TXN_0008055,2026-05-26,0.0,0.0,0.0,0.0,0.0,6407.15,21475.22,0.0,27882.37,0.0,27882.37
RM_0058,West,CL_00266,Ultra HNI,TXN_0009951,2026-05-29,12998.82,0.0,5950.79,0.0,0.0,0.0,13405.74,0.0,32355.35,0.0,32355.35
RM_0022,North,CL_00879,HNI,TXN_0006955,2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4529.23,0.0,4529.23,4529.23
RM_0027,North,CL_00331,Retail,TXN_0007525,2026-04-11,3274.53,0.0,0.0,16049.47,0.0,0.0,0.0,0.0,3274.53,16049.47,19324.0
RM_0027,North,CL_00272,HNI,TXN_0013831,2026-06-19,0.0,0.0,0.0,11396.44,0.0,0.0,16153.7,0.0,16153.7,11396.44,27550.14
RM_0058,West,CL_00185,HNI,TXN_0009215,2026-04-26,0.0,0.0,0.0,0.0,0.0,0.0,1059.96,0.0,1059.96,0.0,1059.96
RM_0022,North,CL_00413,Ultra HNI,TXN_0009967,2026-05-06,0.0,0.0,662.94,0.0,2853.97,0.0,0.0,955.83,662.94,3809.8,4472.74
RM_0037,South,CL_00345,Retail,TXN_0006159,2026-04-05,17189.57,0.0,0.0,0.0,0.0,0.0,12648.48,0.0,29838.05,0.0,29838.05
RM_0006,East,CL_00395,HNI,TXN_0006802,2026-05-24,0.0,0.0,0.0,21929.71,19688.85,0.0,0.0,0.0,0.0,41618.56,41618.56
RM_0027,North,CL_00371,Retail,TXN_0010339,2026-04-25,0.0,0.0,4354.98,12273.92,0.0,0.0,0.0,0.0,4354.98,12273.92,16628.9
RM_0002,North,CL_00161,Retail,TXN_0011423,2026-05-26,0.0,3841.68,0.0,0.0,0.0,0.0,10038.91,0.0,10038.91,3841.68,13880.59
RM_0004,South,CL_00483,HNI,TXN_0005856,2026-04-24,0.0,0.0,20546.73,0.0,2971.7,2181.78,0.0,17080.23,22728.51,20051.93,42780.44
RM_0058,West,CL_00652,Retail,TXN_0008266,2026-04-07,8141.16,15942.38,0.0,0.0,0.0,0.0,0.0,0.0,8141.16,15942.38,24083.54
RM_0001,East,CL_00783,HNI,TXN_0014091,2026-06-13,15052.86,13937.29,0.0,0.0,0.0,13985.54,713.05,0.0,29751.45,13937.29,43688.74
RM_0004,South,CL_00740,Retail,TXN_0010170,2026-05-01,0.0,0.0,14207.61,0.0,13395.64,0.0,0.0,9928.54,14207.61,23324.18,37531.79
RM_0015,West,CL_00407,Retail,TXN_0010214,2026-06-05,0.0,0.0,0.0,830.25,0.0,0.0,0.0,0.0,0.0,830.25,830.25
RM_0022,North,CL_00669,HNI,TXN_0011955,2026-04-22,19529.88,0.0,0.0,20502.75,3033.73,1953.79,0.0,0.0,21483.67,23536.48,45020.15
RM_0015,West,CL_00121,Retail,TXN_0008205,2026-04-14,0.0,0.0,9982.38,20417.43,0.0,14129.68,0.0,0.0,24112.06,20417.43,44529.49
RM_0058,West,CL_00673,HNI,TXN_0007917,2026-04-28,0.0,0.0,0.0,0.0,0.0,0.0,5088.34,0.0,5088.34,0.0,5088.34
RM_0041,North,CL_00363,Retail,TXN_0013788,2026-05-15,0.0,12670.56,6817.55,0.0,0.0,0.0,12751.02,10615.51,19568.57,23286.07,42854.64
RM_0001,East,CL_00650,Retail,TXN_0010138,2026-05-16,0.0,0.0,0.0,16772.48,0.0,17985.63,0.0,0.0,17985.63,16772.48,34758.11
RM_0045,East,CL_00387,Retail,TXN_0005455,2026-04-29,0.0,0.0,0.0,13912.56,2306.31,0.0,14363.58,0.0,14363.58,16218.87,30582.45
RM_0033,West,CL_00186,HNI,TXN_0012580,2026-05-26,0.0,5867.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5867.81,5867.81
RM_0035,North,CL_00513,Retail,TXN_0008166,2026-05-29,0.0,0.0,13998.14,0.0,18512.06,0.0,0.0,0.0,13998.14,18512.06,32510.2
RM_0031,North,CL_00170,Ultra HNI,TXN_0010253,2026-04-10,0.0,0.0,0.0,20093.95,0.0,0.0,11706.88,0.0,11706.88,20093.95,31800.83
RM_0059,Central,CL_00069,HNI,TXN_0009927,2026-05-02,4609.3,0.0,0.0,1619.25,0.0,9432.21,0.0,0.0,14041.51,1619.25,15660.76
RM_0002,North,CL_00408,Retail,TXN_0009159,2026-06-18,4658.6,0.0,0.0,0.0,8385.78,0.0,3613.23,0.0,8271.83,8385.78,16657.61
RM_0001,East,CL_00459,HNI,TXN_0008669,2026-04-17,18344.23,0.0,0.0,0.0,8653.93,0.0,0.0,0.0,18344.23,8653.93,26998.16
RM_0001,East,CL_00750,HNI,TXN_0003248,2026-05-16,0.0,1533.57,0.0,10483.03,8167.72,0.0,0.0,0.0,0.0,20184.32,20184.32
RM_0012,East,CL_00719,Retail,TXN_0007217,2026-04-28,0.0,0.0,0.0,0.0,0.0,6979.22,13247.0,13137.23,20226.22,13137.23,33363.45
RM_0001,East,CL_00330,Retail,TXN_0012132,2026-05-24,0.0,0.0,0.0,0.0,18139.99,18627.54,0.0,21177.56,18627.54,39317.55,57945.09
RM_0053,North,CL_00497,Retail,TXN_0007450,2026-05-02,0.0,0.0,0.0,10239.69,0.0,0.0,16690.16,13410.5,16690.16,23650.19,40340.35
RM_0028,South,CL_00549,Retail,TXN_0002098,2026-05-09,0.0,0.0,8244.87,0.0,15706.44,11683.04,0.0,9685.75,19927.91,25392.19,45320.1
RM_0015,West,CL_00667,HNI,TXN_0013708,2026-06-13,20288.07,0.0,0.0,0.0,0.0,4239.71,0.0,4381.1,24527.78,4381.1,28908.88
RM_0016,,CL_00446,HNI,TXN_0014255,2026-04-25,0.0,12949.54,6917.95,0.0,0.0,0.0,3106.49,14382.21,10024.44,27331.75,37356.19
RM_0039,East,CL_00826,Ultra HNI,TXN_0006687,2026-04-30,0.0,18471.13,0.0,0.0,5565.77,0.0,0.0,16595.18,0.0,40632.08,40632.08
RM_0022,North,CL_00899,Retail,TXN_0003894,2026-05-13,0.0,0.0,11509.53,0.0,0.0,10294.58,0.0,0.0,21804.11,0.0,21804.11
RM_0015,West,CL_00865,HNI,TXN_0000624,2026-05-10,5540.05,0.0,0.0,0.0,0.0,0.0,868.63,0.0,6408.68,0.0,6408.68
RM_0027,North,CL_00370,Retail,TXN_0011668,2026-06-17,20331.13,0.0,0.0,2032.86,9912.37,0.0,19618.59,0.0,39949.72,11945.23,51894.95
RM_0002,North,CL_00213,Ultra HNI,TXN_0014620,2026-05-01,0.0,0.0,3447.93,0.0,0.0,9531.86,0.0,0.0,12979.79,0.0,12979.79
RM_0015,West,CL_00425,HNI,TXN_0002658,2026-05-15,10731.15,0.0,0.0,0.0,0.0,0.0,0.0,4027.4,10731.15,4027.4,14758.55
RM_0041,North,CL_00613,Retail,TXN_0008796,2026-04-19,0.0,6977.79,0.0,0.0,0.0,5263.3,0.0,7942.27,5263.3,14920.06,20183.36
RM_0016,East,CL_00734,HNI,TXN_0011467,2026-04-09,0.0,0.0,0.0,0.0,21001.97,0.0,2229.97,0.0,2229.97,21001.97,23231.94
RM_0033,West,CL_00071,Ultra HNI,TXN_0002543,2026-05-31,8835.5,0.0,10830.19,13449.21,0.0,0.0,0.0,3456.8,19665.69,16906.01,36571.7
RM_0043,Central,CL_00648,HNI,TXN_0005433,2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,12537.69,12305.62,12537.69,12305.62,24843.31
RM_0049,East,CL_00561,Ultra HNI,TXN_0009706,2026-05-09,2050.75,12485.91,0.0,0.0,0.0,0.0,0.0,0.0,2050.75,12485.91,14536.66
RM_0010,Central,CL_00141,Retail,TXN_0007620,2026-06-03,0.0,0.0,0.0,19615.91,13846.99,0.0,0.0,0.0,0.0,33462.9,33462.9
RM_0049,East,CL_00681,Retail,TXN_0011348,2026-06-12,0.0,16998.91,8461.79,21935.91,0.0,0.0,0.0,0.0,8461.79,38934.82,47396.61
RM_0027,North,CL_00090,Retail,TXN_0000643,2026-06-05,0.0,16592.14,0.0,0.0,0.0,17430.51,0.0,0.0,17430.51,16592.14,34022.65
RM_0012,East,CL_00505,Retail,TXN_0012586,2026-04-13,0.0,838.16,5212.9,0.0,0.0,0.0,0.0,0.0,5212.9,838.16,6051.06
